region,year,variant,gender,agebroad,population
931,2065,nochange,female,0_19,66020.774
931,2065,nochange,male,0_19,68663.624
931,2065,zeromigration,female,0_19,51898.179
931,2065,zeromigration,male,0_19,54353.211
931,2065,constantfertility,female,0_24,84885.299
931,2065,constantfertility,male,0_24,88875.259
931,2065,constantmortality,female,0_24,63214.694
931,2065,constantmortality,male,0_24,65616.164
931,2065,highvariant,female,0_24,99595.902
931,2065,highvariant,male,0_24,104282.668
931,2065,instantreplacement,female,0_24,84181.483
931,2065,instantreplacement,male,0_24,88160.487
931,2065,lowvariant,female,0_24,37852.529
931,2065,lowvariant,male,0_24,39633.763
931,2065,mediumvariant,female,0_24,65057.912
931,2065,mediumvariant,male,0_24,68117.847
931,2065,nochange,female,0_24,82311.967
931,2065,nochange,male,0_24,85455.032
931,2065,zeromigration,female,0_24,65705.679
931,2065,zeromigration,male,0_24,68778.061
931,2065,mediumvariant,female,3_4,4980.041
931,2065,mediumvariant,male,3_4,5216.846
931,2065,mediumvariant,female,3_5,7489.466
931,2065,mediumvariant,male,3_5,7845.439
931,2065,mediumvariant,female,3_6,10011.944
931,2065,mediumvariant,male,3_6,10487.642
931,2065,mediumvariant,female,4_5,5005.883
931,2065,mediumvariant,male,4_5,5243.694
931,2065,mediumvariant,female,4_6,7528.361
931,2065,mediumvariant,male,4_6,7885.897
931,2065,mediumvariant,female,5_10,15253.753
931,2065,mediumvariant,male,5_10,15977.391
931,2065,mediumvariant,female,5_11,17842.428
931,2065,mediumvariant,male,5_11,18688.694
931,2065,constantfertility,female,5_14,34099.951
931,2065,constantfertility,male,5_14,35716.498
931,2065,constantmortality,female,5_14,24914.293
931,2065,constantmortality,male,5_14,25916.147
931,2065,highvariant,female,5_14,40490.039
931,2065,highvariant,male,5_14,42412.318
931,2065,instantreplacement,female,5_14,33796.782
931,2065,instantreplacement,male,5_14,35408.386
931,2065,lowvariant,female,5_14,14284.635
931,2065,lowvariant,male,5_14,14960.196
931,2065,mediumvariant,female,5_14,25688.797
931,2065,mediumvariant,male,5_14,26906.616
931,2065,nochange,female,5_14,33003.886
931,2065,nochange,male,5_14,34333.794
931,2065,zeromigration,female,5_14,25940.208
931,2065,zeromigration,male,5_14,27170.758
931,2065,mediumvariant,female,6_9,10168.969
931,2065,mediumvariant,male,6_9,10651.364
931,2065,mediumvariant,female,6_10,12744.328
931,2065,mediumvariant,male,6_10,13348.798
931,2065,mediumvariant,female,6_11,15333.003
931,2065,mediumvariant,male,6_11,16060.101
931,2065,mediumvariant,female,6_12,17935.04
931,2065,mediumvariant,male,6_12,18785.351
931,2065,mediumvariant,female,7_10,10221.85
931,2065,mediumvariant,male,7_10,10706.595
931,2065,mediumvariant,female,7_12,15412.562
931,2065,mediumvariant,male,7_12,16143.148
931,2065,mediumvariant,female,11_16,15733.304
931,2065,mediumvariant,male,11_16,16478.125
931,2065,mediumvariant,female,11_17,18402.522
931,2065,mediumvariant,male,11_17,19273.266
931,2065,mediumvariant,female,11_18,21084.649
931,2065,mediumvariant,male,11_18,22081.413
931,2065,mediumvariant,female,12_14,7846.369
931,2065,mediumvariant,male,12_14,8217.922
931,2065,mediumvariant,female,12_16,13144.629
931,2065,mediumvariant,male,12_16,13766.822
931,2065,mediumvariant,female,12_17,15813.847
931,2065,mediumvariant,male,12_17,16561.963
931,2065,mediumvariant,female,12_18,18495.974
931,2065,mediumvariant,male,12_18,19370.11
931,2065,mediumvariant,female,13_17,13211.81
931,2065,mediumvariant,male,13_17,13836.713
931,2065,mediumvariant,female,13_18,15893.937
931,2065,mediumvariant,male,13_18,16644.86
931,2065,mediumvariant,female,13_19,18588.754
931,2065,mediumvariant,male,13_19,19465.593
931,2065,constantfertility,female,15plus,234935.371
931,2065,constantfertility,male,15plus,227956.971
931,2065,constantmortality,female,15plus,200276.064
931,2065,constantmortality,male,15plus,185567.863
931,2065,highvariant,female,15plus,249286.434
931,2065,highvariant,male,15plus,242860.101
931,2065,instantreplacement,female,15plus,235951.507
931,2065,instantreplacement,male,15plus,229018.768
931,2065,lowvariant,female,15plus,192353.749
931,2065,lowvariant,male,15plus,183718.969
931,2065,mediumvariant,female,15plus,219783.814
931,2065,mediumvariant,male,15plus,212206.057
931,2065,nochange,female,15plus,215020.894
931,2065,nochange,male,15plus,200582.658
931,2065,zeromigration,female,15plus,221545.558
931,2065,zeromigration,male,15plus,213732.678
931,2065,mediumvariant,female,15_17,7967.478
931,2065,mediumvariant,male,15_17,8344.041
931,2065,constantfertility,female,15_24,33561.029
931,2065,constantfertility,male,15_24,35113.267
931,2065,constantmortality,female,15_24,26351.819
931,2065,constantmortality,male,15_24,27252.043
931,2065,highvariant,female,15_24,38526.153
931,2065,highvariant,male,15_24,40308.384
931,2065,instantreplacement,female,15_24,33568.022
931,2065,instantreplacement,male,15_24,35129.309
931,2065,lowvariant,female,15_24,17226.674
931,2065,lowvariant,male,15_24,18030.873
931,2065,mediumvariant,female,15_24,27014.445
931,2065,mediumvariant,male,15_24,28267.716
931,2065,nochange,female,15_24,32695.867
931,2065,nochange,male,15_24,33812.355
931,2065,zeromigration,female,15_24,27280.108
931,2065,zeromigration,male,15_24,28526.18
931,2065,constantfertility,female,15_49,116152.62
931,2065,constantfertility,male,15_49,120543.304
931,2065,constantmortality,female,15_49,98760.093
931,2065,constantmortality,male,15_49,99870.102
931,2065,highvariant,female,15_49,130503.683
931,2065,highvariant,male,15_49,135446.434
931,2065,instantreplacement,female,15_49,117168.756
931,2065,instantreplacement,male,15_49,121605.101
931,2065,lowvariant,female,15_49,73570.998
931,2065,lowvariant,male,15_49,76305.302
931,2065,mediumvariant,female,15_49,101001.063
931,2065,mediumvariant,male,15_49,104792.39
931,2065,nochange,female,15_49,113504.923
931,2065,nochange,male,15_49,114884.897
931,2065,zeromigration,female,15_49,102085.933
931,2065,zeromigration,male,15_49,105758.2
931,2065,constantfertility,female,15_59,147543.062
931,2065,constantfertility,male,15_59,152189.419
931,2065,constantmortality,female,15_59,129141.421
931,2065,constantmortality,male,15_59,128984.327
931,2065,highvariant,female,15_59,161894.125
931,2065,highvariant,male,15_59,167092.549
931,2065,instantreplacement,female,15_59,148559.198
931,2065,instantreplacement,male,15_59,153251.216
931,2065,lowvariant,female,15_59,104961.44
931,2065,lowvariant,male,15_59,107951.417
931,2065,mediumvariant,female,15_59,132391.505
931,2065,mediumvariant,male,15_59,136438.505
931,2065,nochange,female,15_59,143886.251
931,2065,nochange,male,15_59,143999.122
931,2065,zeromigration,female,15_59,133761.345
931,2065,zeromigration,male,15_59,137620.074
931,2065,constantfertility,female,15_64,163801.89
931,2065,constantfertility,male,15_64,168230.64
931,2065,constantmortality,female,15_64,144492.251
931,2065,constantmortality,male,15_64,143107.378
931,2065,highvariant,female,15_64,178152.953
931,2065,highvariant,male,15_64,183133.77
931,2065,instantreplacement,female,15_64,164818.026
931,2065,instantreplacement,male,15_64,169292.437
931,2065,lowvariant,female,15_64,121220.268
931,2065,lowvariant,male,15_64,123992.638
931,2065,mediumvariant,female,15_64,148650.333
931,2065,mediumvariant,male,15_64,152479.726
931,2065,nochange,female,15_64,159237.081
931,2065,nochange,male,15_64,158122.173
931,2065,zeromigration,female,15_64,150150.895
931,2065,zeromigration,male,15_64,153750.903
931,2065,mediumvariant,female,16plus,217141.466
931,2065,mediumvariant,male,16plus,209438.65
931,2065,mediumvariant,female,17plus,214485.554
931,2065,mediumvariant,male,17plus,206657.157
931,2065,mediumvariant,female,18plus,211816.336
931,2065,mediumvariant,male,18plus,203862.016
931,2065,mediumvariant,female,18_23,16285.965
931,2065,mediumvariant,male,18_23,17038.751
931,2065,constantfertility,female,20plus,218072.839
931,2065,constantfertility,male,20plus,210301.954
931,2065,constantmortality,female,20plus,187275.242
931,2065,constantmortality,male,20plus,172078.332
931,2065,highvariant,female,20plus,229736.622
931,2065,highvariant,male,20plus,222391.055
931,2065,instantreplacement,female,20plus,219108.456
931,2065,instantreplacement,male,20plus,211379.626
931,2065,lowvariant,female,20plus,184134.005
931,2065,lowvariant,male,20plus,175110.614
931,2065,mediumvariant,female,20plus,206439.392
931,2065,mediumvariant,male,20plus,198233.136
931,2065,nochange,female,20plus,198616.22
931,2065,nochange,male,20plus,183561.711
931,2065,zeromigration,female,20plus,208072.95
931,2065,zeromigration,male,20plus,199631.348
931,2065,constantfertility,female,20_64,146939.358
931,2065,constantfertility,male,20_64,150575.623
931,2065,constantmortality,female,20_64,131491.429
931,2065,constantmortality,male,20_64,129617.847
931,2065,highvariant,female,20_64,158603.141
931,2065,highvariant,male,20_64,162664.724
931,2065,instantreplacement,female,20_64,147974.975
931,2065,instantreplacement,male,20_64,151653.295
931,2065,lowvariant,female,20_64,113000.524
931,2065,lowvariant,male,20_64,115384.283
931,2065,mediumvariant,female,20_64,135305.911
931,2065,mediumvariant,male,20_64,138506.805
931,2065,nochange,female,20_64,142832.407
931,2065,nochange,male,20_64,141101.226
931,2065,zeromigration,female,20_64,136678.287
931,2065,zeromigration,male,20_64,139649.573
931,2065,constantfertility,female,20_69,162628.689
931,2065,constantfertility,male,20_69,165710.915
931,2065,constantmortality,female,20_69,145883.034
931,2065,constantmortality,male,20_69,142341.348
931,2065,highvariant,female,20_69,174292.472
931,2065,highvariant,male,20_69,177800.016
931,2065,instantreplacement,female,20_69,163664.306
931,2065,instantreplacement,male,20_69,166788.587
931,2065,lowvariant,female,20_69,128689.855
931,2065,lowvariant,male,20_69,130519.575
931,2065,mediumvariant,female,20_69,150995.242
931,2065,mediumvariant,male,20_69,153642.097
931,2065,nochange,female,20_69,157224.012
931,2065,nochange,male,20_69,153824.727
931,2065,zeromigration,female,20_69,152476.17
931,2065,zeromigration,male,20_69,154861.794
931,2065,mediumvariant,female,21plus,203731.757
931,2065,mediumvariant,male,21plus,195399.758
931,2065,constantfertility,female,25plus,201374.342
931,2065,constantfertility,male,25plus,192843.704
931,2065,constantmortality,female,25plus,173924.245
931,2065,constantmortality,male,25plus,158315.82
931,2065,highvariant,female,25plus,210760.281
931,2065,highvariant,male,25plus,202551.717
931,2065,instantreplacement,female,25plus,202383.485
931,2065,instantreplacement,male,25plus,193889.459
931,2065,lowvariant,female,25plus,175127.075
931,2065,lowvariant,male,25plus,165688.096
931,2065,mediumvariant,female,25plus,192769.369
931,2065,mediumvariant,male,25plus,183938.341
931,2065,nochange,female,25plus,182325.027
931,2065,nochange,male,25plus,166770.303
931,2065,zeromigration,female,25plus,194265.45
931,2065,zeromigration,male,25plus,185206.498
931,2065,constantfertility,female,25_49,82591.591
931,2065,constantfertility,male,25_49,85430.037
931,2065,constantmortality,female,25_49,72408.274
931,2065,constantmortality,male,25_49,72618.059
931,2065,highvariant,female,25_49,91977.53
931,2065,highvariant,male,25_49,95138.05
931,2065,instantreplacement,female,25_49,83600.734
931,2065,instantreplacement,male,25_49,86475.792
931,2065,lowvariant,female,25_49,56344.324
931,2065,lowvariant,male,25_49,58274.429
931,2065,mediumvariant,female,25_49,73986.618
931,2065,mediumvariant,male,25_49,76524.674
931,2065,nochange,female,25_49,80809.056
931,2065,nochange,male,25_49,81072.542
931,2065,zeromigration,female,25_49,74805.825
931,2065,zeromigration,male,25_49,77232.02
931,2065,constantfertility,female,25_64,130240.861
931,2065,constantfertility,male,25_64,133117.373
931,2065,constantmortality,female,25_64,118140.432
931,2065,constantmortality,male,25_64,115855.335
931,2065,highvariant,female,25_64,139626.8
931,2065,highvariant,male,25_64,142825.386
931,2065,instantreplacement,female,25_64,131250.004
931,2065,instantreplacement,male,25_64,134163.128
931,2065,lowvariant,female,25_64,103993.594
931,2065,lowvariant,male,25_64,105961.765
931,2065,mediumvariant,female,25_64,121635.888
931,2065,mediumvariant,male,25_64,124212.01
931,2065,nochange,female,25_64,126541.214
931,2065,nochange,male,25_64,124309.818
931,2065,zeromigration,female,25_64,122870.787
931,2065,zeromigration,male,25_64,125224.723
931,2065,constantfertility,female,25_69,145930.192
931,2065,constantfertility,male,25_69,148252.665
931,2065,constantmortality,female,25_69,132532.037
931,2065,constantmortality,male,25_69,128578.836
931,2065,highvariant,female,25_69,155316.131
931,2065,highvariant,male,25_69,157960.678
931,2065,instantreplacement,female,25_69,146939.335
931,2065,instantreplacement,male,25_69,149298.42
931,2065,lowvariant,female,25_69,119682.925
931,2065,lowvariant,male,25_69,121097.057
931,2065,mediumvariant,female,25_69,137325.219
931,2065,mediumvariant,male,25_69,139347.302
931,2065,nochange,female,25_69,140932.819
931,2065,nochange,male,25_69,137033.319
931,2065,zeromigration,female,25_69,138668.67
931,2065,zeromigration,male,25_69,140436.944
931,2065,constantfertility,female,50plus,118782.751
931,2065,constantfertility,male,50plus,107413.667
931,2065,constantmortality,female,50plus,101515.971
931,2065,constantmortality,male,50plus,85697.761
931,2065,highvariant,female,50plus,118782.751
931,2065,highvariant,male,50plus,107413.667
931,2065,instantreplacement,female,50plus,118782.751
931,2065,instantreplacement,male,50plus,107413.667
931,2065,lowvariant,female,50plus,118782.751
931,2065,lowvariant,male,50plus,107413.667
931,2065,mediumvariant,female,50plus,118782.751
931,2065,mediumvariant,male,50plus,107413.667
931,2065,nochange,female,50plus,101515.971
931,2065,nochange,male,50plus,85697.761
931,2065,zeromigration,female,50plus,119459.625
931,2065,zeromigration,male,50plus,107974.478
931,2065,constantfertility,female,60plus,87392.309
931,2065,constantfertility,male,60plus,75767.552
931,2065,constantmortality,female,60plus,71134.643
931,2065,constantmortality,male,60plus,56583.536
931,2065,highvariant,female,60plus,87392.309
931,2065,highvariant,male,60plus,75767.552
931,2065,instantreplacement,female,60plus,87392.309
931,2065,instantreplacement,male,60plus,75767.552
931,2065,lowvariant,female,60plus,87392.309
931,2065,lowvariant,male,60plus,75767.552
931,2065,mediumvariant,female,60plus,87392.309
931,2065,mediumvariant,male,60plus,75767.552
931,2065,nochange,female,60plus,71134.643
931,2065,nochange,male,60plus,56583.536
931,2065,zeromigration,female,60plus,87784.213
931,2065,zeromigration,male,60plus,76112.604
931,2065,constantfertility,female,65plus,71133.481
931,2065,constantfertility,male,65plus,59726.331
931,2065,constantmortality,female,65plus,55783.813
931,2065,constantmortality,male,65plus,42460.485
931,2065,highvariant,female,65plus,71133.481
931,2065,highvariant,male,65plus,59726.331
931,2065,instantreplacement,female,65plus,71133.481
931,2065,instantreplacement,male,65plus,59726.331
931,2065,lowvariant,female,65plus,71133.481
931,2065,lowvariant,male,65plus,59726.331
931,2065,mediumvariant,female,65plus,71133.481
931,2065,mediumvariant,male,65plus,59726.331
931,2065,nochange,female,65plus,55783.813
931,2065,nochange,male,65plus,42460.485
931,2065,zeromigration,female,65plus,71394.663
931,2065,zeromigration,male,65plus,59981.775
931,2065,constantfertility,female,70plus,55444.15
931,2065,constantfertility,male,70plus,44591.039
931,2065,constantmortality,female,70plus,41392.208
931,2065,constantmortality,male,70plus,29736.984
931,2065,highvariant,female,70plus,55444.15
931,2065,highvariant,male,70plus,44591.039
931,2065,instantreplacement,female,70plus,55444.15
931,2065,instantreplacement,male,70plus,44591.039
931,2065,lowvariant,female,70plus,55444.15
931,2065,lowvariant,male,70plus,44591.039
931,2065,mediumvariant,female,70plus,55444.15
931,2065,mediumvariant,male,70plus,44591.039
931,2065,nochange,female,70plus,41392.208
931,2065,nochange,male,70plus,29736.984
931,2065,zeromigration,female,70plus,55596.78
