agebroad,population,global,variant,year
65plus,161711.908,900,estimates,1963
70plus,95038.282,900,estimates,1963
75plus,49280.817,900,estimates,1963
80plus,20888.038,900,estimates,1963
85plus,6971.664,900,estimates,1963
90plus,1672.761,900,estimates,1963
total,3194075.347,900,estimates,1963
0,103936.432,900,estimates,1964
0_1,198364.61,900,estimates,1964
0_4,466258.324,900,estimates,1964
0_14,1233830.507,900,estimates,1964
0_17,1416077.59,900,estimates,1964
0_19,1525481.385,900,estimates,1964
0_24,1773919.474,900,estimates,1964
3_4,175104.359,900,estimates,1964
3_5,259104.602,900,estimates,1964
3_6,341567.168,900,estimates,1964
4_5,169718.515,900,estimates,1964
4_6,252181.081,900,estimates,1964
5_14,767572.183,900,estimates,1964
5_10,482813.176,900,estimates,1964
5_11,558415.772,900,estimates,1964
6_9,321518.623,900,estimates,1964
6_10,398812.933,900,estimates,1964
6_11,474415.529,900,estimates,1964
6_12,547351.094,900,estimates,1964
7_10,316350.367,900,estimates,1964
7_12,464888.528,900,estimates,1964
11_16,408916.111,900,estimates,1964
11_17,467006.09,900,estimates,1964
11_18,522831.346,900,estimates,1964
12_14,209156.411,900,estimates,1964
12_16,333313.515,900,estimates,1964
12_17,391403.494,900,estimates,1964
12_18,447228.75,900,estimates,1964
13_17,318467.929,900,estimates,1964
13_18,374293.185,900,estimates,1964
13_19,427871.724,900,estimates,1964
15_17,182247.083,900,estimates,1964
18_23,308643.944,900,estimates,1964
15_24,540088.967,900,estimates,1964
15_49,1510676.788,900,estimates,1964
15_59,1765482.235,900,estimates,1964
15_64,1858204.985,900,estimates,1964
20_64,1566554.107,900,estimates,1964
20_69,1634930.725,900,estimates,1964
25_49,970587.821,900,estimates,1964
25_64,1318116.018,900,estimates,1964
25_69,1386492.636,900,estimates,1964
15plus,2023157.994,900,estimates,1964
16plus,1959643.387,900,estimates,1964
17plus,1899000.89,900,estimates,1964
18plus,1840910.911,900,estimates,1964
20plus,1731507.116,900,estimates,1964
21plus,1680210.839,900,estimates,1964
25plus,1483069.027,900,estimates,1964
50plus,512481.206,900,estimates,1964
60plus,257675.759,900,estimates,1964
65plus,164953.009,900,estimates,1964
70plus,96576.391,900,estimates,1964
75plus,50141.115,900,estimates,1964
80plus,21152.258,900,estimates,1964
85plus,6981.17,900,estimates,1964
90plus,1676.229,900,estimates,1964
total,3256988.501,900,estimates,1964
0,105757.541,900,estimates,1965
0_1,204173.584,900,estimates,1965
0_4,477798.025,900,estimates,1965
0_14,1259634.877,900,estimates,1965
0_17,1449926.777,900,estimates,1965
0_19,1563526.307,900,estimates,1965
0_24,1815423.269,900,estimates,1965
3_4,178847.788,900,estimates,1965
3_5,264171.431,900,estimates,1965
3_6,347422.451,900,estimates,1965
4_5,173189.45,900,estimates,1965
4_6,256440.47,900,estimates,1965
5_14,781836.852,900,estimates,1965
5_10,486770.61,900,estimates,1965
5_11,563780.683,900,estimates,1965
6_9,323696.607,900,estimates,1965
6_10,401446.967,900,estimates,1965
6_11,478457.04,900,estimates,1965
6_12,554017.815,900,estimates,1965
7_10,318195.947,900,estimates,1965
7_12,470766.795,900,estimates,1965
11_16,424867.574,900,estimates,1965
11_17,485358.142,900,estimates,1965
11_18,543291.156,900,estimates,1965
12_14,218056.169,900,estimates,1965
12_16,347857.501,900,estimates,1965
12_17,408348.069,900,estimates,1965
12_18,466281.083,900,estimates,1965
13_17,332787.294,900,estimates,1965
13_18,390720.308,900,estimates,1965
13_19,446386.824,900,estimates,1965
15_17,190291.9,900,estimates,1965
18_23,316543.514,900,estimates,1965
15_24,555788.392,900,estimates,1965
15_49,1541541.931,900,estimates,1965
15_59,1799647.349,900,estimates,1965
15_64,1894732.77,900,estimates,1965
20_64,1590841.34,900,estimates,1965
20_69,1661096.979,900,estimates,1965
25_49,985753.539,900,estimates,1965
25_64,1338944.378,900,estimates,1965
25_69,1409200.017,900,estimates,1965
15plus,2062860.244,900,estimates,1965
16plus,1996432.813,900,estimates,1965
17plus,1933058.912,900,estimates,1965
18plus,1872568.344,900,estimates,1965
20plus,1758968.814,900,estimates,1965
21plus,1705558.213,900,estimates,1965
25plus,1507071.852,900,estimates,1965
50plus,521318.313,900,estimates,1965
60plus,263212.895,900,estimates,1965
65plus,168127.474,900,estimates,1965
70plus,97871.835,900,estimates,1965
75plus,50489.42,900,estimates,1965
80plus,21031.995,900,estimates,1965
85plus,6682.203,900,estimates,1965
90plus,1503.703,900,estimates,1965
total,3322495.121,900,estimates,1965
0,107450.783,900,estimates,1966
0_1,209655.213,900,estimates,1966
0_4,492120.074,900,estimates,1966
0_14,1288674.796,900,estimates,1966
0_17,1486920.868,900,estimates,1966
0_19,1604600.998,900,estimates,1966
0_24,1861692.912,900,estimates,1966
3_4,184383,900,estimates,1966
3_5,271879.947,900,estimates,1966
3_6,356891.141,900,estimates,1966
4_5,177937.693,900,estimates,1966
4_6,262948.887,900,estimates,1966
5_14,796554.722,900,estimates,1966
5_10,494714.974,900,estimates,1966
5_11,572149.042,900,estimates,1966
6_9,328735.209,900,estimates,1966
6_10,407218.027,900,estimates,1966
6_11,484652.095,900,estimates,1966
6_12,561315.007,900,estimates,1966
7_10,322206.833,900,estimates,1966
7_12,476303.813,900,estimates,1966
11_16,437091.578,900,estimates,1966
11_17,500085.82,900,estimates,1966
11_18,560197.406,900,estimates,1966
12_14,224405.68,900,estimates,1966
12_16,359657.51,900,estimates,1966
12_17,422651.752,900,estimates,1966
12_18,482763.338,900,estimates,1966
13_17,345988.84,900,estimates,1966
13_18,406100.426,900,estimates,1966
13_19,463668.97,900,estimates,1966
15_17,198246.072,900,estimates,1966
18_23,326140.421,900,estimates,1966
15_24,573018.116,900,estimates,1966
15_49,1571682.517,900,estimates,1966
15_59,1831396.964,900,estimates,1966
15_64,1928628.546,900,estimates,1966
20_64,1612702.344,900,estimates,1966
20_69,1684755.426,900,estimates,1966
25_49,998664.401,900,estimates,1966
25_64,1355610.43,900,estimates,1966
25_69,1427663.512,900,estimates,1966
15plus,2102010.727,900,estimates,1966
16plus,2032814.888,900,estimates,1966
17plus,1966758.897,900,estimates,1966
18plus,1903764.655,900,estimates,1966
20plus,1786084.525,900,estimates,1966
21plus,1730759.503,900,estimates,1966
25plus,1528992.611,900,estimates,1966
50plus,530328.21,900,estimates,1966
60plus,270613.763,900,estimates,1966
65plus,173382.181,900,estimates,1966
70plus,101329.099,900,estimates,1966
75plus,52742.903,900,estimates,1966
80plus,22541.069,900,estimates,1966
85plus,7390.386,900,estimates,1966
90plus,1730.063,900,estimates,1966
total,3390685.523,900,estimates,1966
0,108982.015,900,estimates,1967
0_1,210960.29,900,estimates,1967
0_4,502475.583,900,estimates,1967
0_14,1314470.653,900,estimates,1967
0_17,1521507.123,900,estimates,1967
0_19,1644042.274,900,estimates,1967
0_24,1908862.933,900,estimates,1967
3_4,190253.497,900,estimates,1967
3_5,280298.143,900,estimates,1967
3_6,367561.638,900,estimates,1967
4_5,183311.368,900,estimates,1967
4_6,270574.863,900,estimates,1967
5_14,811995.07,900,estimates,1967
5_10,505067.463,900,estimates,1967
5_11,583352.676,900,estimates,1967
6_9,335575.649,900,estimates,1967
6_10,415022.817,900,estimates,1967
6_11,493308.03,900,estimates,1967
6_12,570553.337,900,estimates,1967
7_10,327759.322,900,estimates,1967
7_12,483289.842,900,estimates,1967
11_16,448172.663,900,estimates,1967
11_17,513964.077,900,estimates,1967
11_18,576676.429,900,estimates,1967
12_14,228642.394,900,estimates,1967
12_16,369887.45,900,estimates,1967
12_17,435678.864,900,estimates,1967
12_18,498391.216,900,estimates,1967
13_17,358433.557,900,estimates,1967
13_18,421145.909,900,estimates,1967
13_19,480968.708,900,estimates,1967
15_17,207036.47,900,estimates,1967
18_23,338334.69,900,estimates,1967
15_24,594392.28,900,estimates,1967
15_49,1607624.258,900,estimates,1967
15_59,1868646.797,900,estimates,1967
15_64,1968224.763,900,estimates,1967
20_64,1638653.142,900,estimates,1967
20_69,1712684.12,900,estimates,1967
25_49,1013231.978,900,estimates,1967
25_64,1373832.483,900,estimates,1967
25_69,1447863.461,900,estimates,1967
15plus,2146872.519,900,estimates,1967
16plus,2074569.682,900,estimates,1967
17plus,2005627.463,900,estimates,1967
18plus,1939836.049,900,estimates,1967
20plus,1817300.898,900,estimates,1967
21plus,1760011.357,900,estimates,1967
25plus,1552480.239,900,estimates,1967
50plus,539248.261,900,estimates,1967
60plus,278225.722,900,estimates,1967
65plus,178647.756,900,estimates,1967
70plus,104616.778,900,estimates,1967
75plus,54621.948,900,estimates,1967
80plus,23815.412,900,estimates,1967
85plus,7939.381,900,estimates,1967
90plus,1921.496,900,estimates,1967
total,3461343.172,900,estimates,1967
0,110319.314,900,estimates,1968
0_1,213376.58,900,estimates,1968
0_4,509825.15,900,estimates,1968
0_14,1338102.828,900,estimates,1968
0_17,1553788.775,900,estimates,1968
0_19,1681874.601,900,estimates,1968
0_24,1956468.93,900,estimates,1968
3_4,195700.132,900,estimates,1968
3_5,288391.414,900,estimates,1968
3_6,378133.622,900,estimates,1968
4_5,188690.797,900,estimates,1968
4_6,278433.005,900,estimates,1968
5_14,828277.678,900,estimates,1968
5_10,517394.528,900,estimates,1968
5_11,596657.805,900,estimates,1968
6_9,344071.075,900,estimates,1968
6_10,424703.246,900,estimates,1968
6_11,503966.523,900,estimates,1968
6_12,582133.8,900,estimates,1968
7_10,334961.038,900,estimates,1968
7_12,492391.592,900,estimates,1968
11_16,457807.63,900,estimates,1968
11_17,526569.097,900,estimates,1968
11_18,592163.08,900,estimates,1968
12_14,231619.873,900,estimates,1968
12_16,378544.353,900,estimates,1968
12_17,447305.82,900,estimates,1968
12_18,512899.803,900,estimates,1968
13_17,369138.543,900,estimates,1968
13_18,434732.526,900,estimates,1968
13_19,497224.369,900,estimates,1968
15_17,215685.947,900,estimates,1968
18_23,352259.466,900,estimates,1968
15_24,618366.102,900,estimates,1968
15_49,1647550.257,900,estimates,1968
15_59,1909882.38,900,estimates,1968
15_64,2011942.594,900,estimates,1968
20_64,1668170.821,900,estimates,1968
20_69,1744366.849,900,estimates,1968
25_49,1029184.155,900,estimates,1968
25_64,1393576.492,900,estimates,1968
25_69,1469772.52,900,estimates,1968
15plus,2195864.073,900,estimates,1968
16plus,2121070.894,900,estimates,1968
17plus,2048939.593,900,estimates,1968
18plus,1980178.126,900,estimates,1968
20plus,1852092.3,900,estimates,1968
21plus,1792501.653,900,estimates,1968
25plus,1577497.971,900,estimates,1968
50plus,548313.816,900,estimates,1968
60plus,285981.693,900,estimates,1968
65plus,183921.479,900,estimates,1968
70plus,107725.451,900,estimates,1968
75plus,56137.693,900,estimates,1968
80plus,24760.222,900,estimates,1968
85plus,8274.379,900,estimates,1968
90plus,2041.97,900,estimates,1968
total,3533966.901,900,estimates,1968
0,111477.416,900,estimates,1969
0_1,215347.78,900,estimates,1969
0_4,516026.09,900,estimates,1969
0_14,1361321.011,900,estimates,1969
0_17,1584157.264,900,estimates,1969
0_19,1718167.935,900,estimates,1969
0_24,2003827.773,900,estimates,1969
3_4,197911.651,900,estimates,1969
3_5,292947.93,900,estimates,1969
3_6,385088.322,900,estimates,1969
4_5,193198.406,900,estimates,1969
4_6,285338.798,900,estimates,1969
5_14,845294.921,900,estimates,1969
5_10,530633.699,900,estimates,1969
5_11,611076.385,900,estimates,1969
6_9,353255.293,900,estimates,1969
6_10,435597.42,900,estimates,1969
6_11,516040.106,900,estimates,1969
6_12,595139.489,900,estimates,1969
7_10,343457.028,900,estimates,1969
7_12,502999.097,900,estimates,1969
11_16,465519.408,900,estimates,1969
11_17,537497.475,900,estimates,1969
11_18,606095.404,900,estimates,1969
12_14,234218.536,900,estimates,1969
12_16,385076.722,900,estimates,1969
12_17,457054.789,900,estimates,1969
12_18,525652.718,900,estimates,1969
13_17,377955.406,900,estimates,1969
13_18,446553.335,900,estimates,1969
13_19,511966.077,900,estimates,1969
15_17,222836.253,900,estimates,1969
18_23,367188.51,900,estimates,1969
15_24,642506.762,900,estimates,1969
15_49,1688634.749,900,estimates,1969
15_59,1952759.372,900,estimates,1969
15_64,2057370.089,900,estimates,1969
20_64,1700523.165,900,estimates,1969
20_69,1779056.481,900,estimates,1969
25_49,1046127.987,900,estimates,1969
25_64,1414863.327,900,estimates,1969
25_69,1493396.643,900,estimates,1969
15plus,2246544.502,900,estimates,1969
16plus,2170342.156,900,estimates,1969
17plus,2095686.316,900,estimates,1969
18plus,2023708.249,900,estimates,1969
20plus,1889697.578,900,estimates,1969
21plus,1827411.134,900,estimates,1969
25plus,1604037.74,900,estimates,1969
50plus,557909.753,900,estimates,1969
60plus,293785.13,900,estimates,1969
65plus,189174.413,900,estimates,1969
70plus,110641.097,900,estimates,1969
75plus,57324.012,900,estimates,1969
80plus,25283.879,900,estimates,1969
85plus,8359.475,900,estimates,1969
90plus,2041.881,900,estimates,1969
total,3607865.513,900,estimates,1969
0,112430.02,900,estimates,1970
0_1,217068.989,900,estimates,1970
0_4,522640.874,900,estimates,1970
0_14,1384849.882,900,estimates,1970
0_17,1612395.314,900,estimates,1970
0_19,1752638.961,900,estimates,1970
0_24,2050196.389,900,estimates,1970
3_4,201056.854,900,estimates,1970
3_5,297665.075,900,estimates,1970
3_6,391726.055,900,estimates,1970
4_5,195816.612,900,estimates,1970
4_6,289877.592,900,estimates,1970
5_14,862209.008,900,estimates,1970
5_10,542869.661,900,estimates,1970
5_11,625066.984,900,estimates,1970
6_9,361690.234,900,estimates,1970
6_10,446261.44,900,estimates,1970
6_11,528458.763,900,estimates,1970
6_12,608706.335,900,estimates,1970
7_10,352200.46,900,estimates,1970
7_12,514645.355,900,estimates,1970
11_16,472375.149,900,estimates,1970
11_17,546884.779,900,estimates,1970
11_18,618701.245,900,estimates,1970
12_14,237142.024,900,estimates,1970
12_16,390177.826,900,estimates,1970
12_17,464687.456,900,estimates,1970
12_18,536503.922,900,estimates,1970
13_17,384439.884,900,estimates,1970
13_18,456256.35,900,estimates,1970
13_19,524683.531,900,estimates,1970
15_17,227545.432,900,estimates,1970
18_23,383332.22,900,estimates,1970
15_24,665346.507,900,estimates,1970
15_49,1729276.906,900,estimates,1970
15_59,1996029.708,900,estimates,1970
15_64,2103230.347,900,estimates,1970
20_64,1735441.268,900,estimates,1970
20_69,1816464.179,900,estimates,1970
25_49,1063930.399,900,estimates,1970
25_64,1437883.84,900,estimates,1970
25_69,1518906.751,900,estimates,1970
15plus,2297637.809,900,estimates,1970
16plus,2220683.24,900,estimates,1970
17plus,2144602.007,900,estimates,1970
18plus,2070092.377,900,estimates,1970
20plus,1929848.73,900,estimates,1970
21plus,1864623.504,900,estimates,1970
25plus,1632291.302,900,estimates,1970
50plus,568360.903,900,estimates,1970
60plus,301608.101,900,estimates,1970
65plus,194407.462,900,estimates,1970
70plus,113384.551,900,estimates,1970
75plus,58216.148,900,estimates,1970
80plus,25340.203,900,estimates,1970
85plus,8151.53,900,estimates,1970
90plus,1854.398,900,estimates,1970
total,3682487.691,900,estimates,1970
0,113164.952,900,estimates,1971
0_1,218887.294,900,estimates,1971
0_4,529986.466,900,estimates,1971
0_14,1410428.255,900,estimates,1971
0_17,1640566.414,900,estimates,1971
0_19,1786321.15,900,estimates,1971
0_24,2096780.266,900,estimates,1971
3_4,204891.921,900,estimates,1971
3_5,303573.072,900,estimates,1971
3_6,399768.376,900,estimates,1971
4_5,199870.53,900,estimates,1971
4_6,296065.834,900,estimates,1971
5_14,880441.789,900,estimates,1971
5_10,555565.598,900,estimates,1971
5_11,639899.074,900,estimates,1971
6_9,370238.689,900,estimates,1971
6_10,456884.447,900,estimates,1971
6_11,541217.923,900,estimates,1971
6_12,623153.027,900,estimates,1971
7_10,360689.143,900,estimates,1971
7_12,526957.723,900,estimates,1971
11_16,479227.434,900,estimates,1971
11_17,555014.35,900,estimates,1971
11_18,629230.491,900,estimates,1971
12_14,240542.715,900,estimates,1971
12_16,394893.958,900,estimates,1971
12_17,470680.874,900,estimates,1971
12_18,544897.015,900,estimates,1971
13_17,388745.77,900,estimates,1971
13_18,462961.911,900,estimates,1971
13_19,534500.506,900,estimates,1971
15_17,230138.159,900,estimates,1971
18_23,399755.2,900,estimates,1971
15_24,686352.011,900,estimates,1971
15_49,1767999.683,900,estimates,1971
15_59,2037175.061,900,estimates,1971
15_64,2146468.957,900,estimates,1971
20_64,1770576.062,900,estimates,1971
20_69,1853619.789,900,estimates,1971
25_49,1081647.672,900,estimates,1971
