global,year,variant,gender,freq,agebroad,totaldeaths
900,2040,momentum,female,5yearly,"Region, subregion, country or area *",WORLD
900,2040,momentum,male,5yearly,"Region, subregion, country or area *",WORLD
900,2040,no_change,female,5yearly,"Region, subregion, country or area *",WORLD
900,2040,no_change,male,5yearly,"Region, subregion, country or area *",WORLD
900,2040,zero_migration,female,5yearly,"Region, subregion, country or area *",WORLD
900,2040,zero_migration,male,5yearly,"Region, subregion, country or area *",WORLD
900,2040,constant_fertility,female,5yearly,0_4,11845.777
900,2040,constant_fertility,male,5yearly,0_4,15238.773
900,2040,constant_mortality,female,5yearly,0_4,18228.218
900,2040,constant_mortality,male,5yearly,0_4,21128.812
900,2040,high_variant,female,5yearly,0_4,9602.46200000001
900,2040,high_variant,male,5yearly,0_4,12196.595
900,2040,instant_replacement,female,5yearly,0_4,5359.309
900,2040,instant_replacement,male,5yearly,0_4,6663.009
900,2040,low_variant,female,5yearly,0_4,6093.005
900,2040,low_variant,male,5yearly,0_4,7804.202
900,2040,medium_variant,female,5yearly,0_4,7779.611
900,2040,medium_variant,male,5yearly,0_4,9916.949
900,2040,momentum,female,5yearly,0_4,13778.406
900,2040,momentum,male,5yearly,0_4,15903.925
900,2040,no_change,female,5yearly,0_4,27777.828
900,2040,no_change,male,5yearly,0_4,32354.567
900,2040,zero_migration,female,5yearly,0_4,7859.311
900,2040,zero_migration,male,5yearly,0_4,10019.579
900,2040,constant_fertility,female,5yearly,0_14,13830.565
900,2040,constant_fertility,male,5yearly,0_14,18002.952
900,2040,constant_mortality,female,5yearly,0_14,22044.368
900,2040,constant_mortality,male,5yearly,0_14,25474.998
900,2040,high_variant,female,5yearly,0_14,11373.613
900,2040,high_variant,male,5yearly,0_14,14654.843
900,2040,instant_replacement,female,5yearly,0_14,6411.67
900,2040,instant_replacement,male,5yearly,0_14,8122.54
900,2040,low_variant,female,5yearly,0_14,7355.677
900,2040,low_variant,male,5yearly,0_14,9556.417
900,2040,medium_variant,female,5yearly,0_14,9295.044
900,2040,medium_variant,male,5yearly,0_14,12020.224
900,2040,momentum,female,5yearly,0_14,16572.09
900,2040,momentum,male,5yearly,0_14,19116.998
900,2040,no_change,female,5yearly,0_14,32813.343
900,2040,no_change,male,5yearly,0_14,38079.883
900,2040,zero_migration,female,5yearly,0_14,9387.907
900,2040,zero_migration,male,5yearly,0_14,12140.743
900,2040,constant_fertility,female,5yearly,0_19,14912.314
900,2040,constant_fertility,male,5yearly,0_19,19752.513
900,2040,constant_mortality,female,5yearly,0_19,24133.407
900,2040,constant_mortality,male,5yearly,0_19,28164.139
900,2040,high_variant,female,5yearly,0_19,12436.229
900,2040,high_variant,male,5yearly,0_19,16377.744
900,2040,instant_replacement,female,5yearly,0_19,7082.927
900,2040,instant_replacement,male,5yearly,0_19,9233.356
900,2040,low_variant,female,5yearly,0_19,8149.749
900,2040,low_variant,male,5yearly,0_19,10833.813
900,2040,medium_variant,female,5yearly,0_19,10223.399
900,2040,medium_variant,male,5yearly,0_19,13520.403
900,2040,momentum,female,5yearly,0_19,18129.647
900,2040,momentum,male,5yearly,0_19,21185.098
900,2040,no_change,female,5yearly,0_19,35261.817
900,2040,no_change,male,5yearly,0_19,41217.781
900,2040,zero_migration,female,5yearly,0_19,10323.688
900,2040,zero_migration,male,5yearly,0_19,13651.81
900,2040,constant_fertility,female,5yearly,0_24,16288.984
900,2040,constant_fertility,male,5yearly,0_24,22116.988
900,2040,constant_mortality,female,5yearly,0_24,26841.142
900,2040,constant_mortality,male,5yearly,0_24,31889.895
900,2040,high_variant,female,5yearly,0_24,13822.856
900,2040,high_variant,male,5yearly,0_24,18773.587
900,2040,instant_replacement,female,5yearly,0_24,7980.279
900,2040,instant_replacement,male,5yearly,0_24,10853.837
900,2040,low_variant,female,5yearly,0_24,9277.103
900,2040,low_variant,male,5yearly,0_24,12757.547
900,2040,medium_variant,female,5yearly,0_24,11480.424
900,2040,medium_variant,male,5yearly,0_24,15680.267
900,2040,momentum,female,5yearly,0_24,20083.723
900,2040,momentum,male,5yearly,0_24,24038.888
900,2040,no_change,female,5yearly,0_24,38238.507
900,2040,no_change,male,5yearly,0_24,45296.142
900,2040,zero_migration,female,5yearly,0_24,11589.832
900,2040,zero_migration,male,5yearly,0_24,15824.996
900,2040,constant_fertility,female,5yearly,5_14,1984.788
900,2040,constant_fertility,male,5yearly,5_14,2764.179
900,2040,constant_mortality,female,5yearly,5_14,3816.15
900,2040,constant_mortality,male,5yearly,5_14,4346.186
900,2040,high_variant,female,5yearly,5_14,1771.151
900,2040,high_variant,male,5yearly,5_14,2458.248
900,2040,instant_replacement,female,5yearly,5_14,1052.361
900,2040,instant_replacement,male,5yearly,5_14,1459.531
900,2040,low_variant,female,5yearly,5_14,1262.672
900,2040,low_variant,male,5yearly,5_14,1752.215
900,2040,medium_variant,female,5yearly,5_14,1515.433
900,2040,medium_variant,male,5yearly,5_14,2103.275
900,2040,momentum,female,5yearly,5_14,2793.684
900,2040,momentum,male,5yearly,5_14,3213.073
900,2040,no_change,female,5yearly,5_14,5035.515
900,2040,no_change,male,5yearly,5_14,5725.316
900,2040,zero_migration,female,5yearly,5_14,1528.596
900,2040,zero_migration,male,5yearly,5_14,2121.164
900,2040,constant_fertility,female,5yearly,15plus,188849.659
900,2040,constant_fertility,male,5yearly,15plus,210002.957
900,2040,constant_mortality,female,5yearly,15plus,228751.165
900,2040,constant_mortality,male,5yearly,15plus,251687.264
900,2040,high_variant,female,5yearly,15plus,188852.886
900,2040,high_variant,male,5yearly,15plus,210038.312
900,2040,instant_replacement,female,5yearly,15plus,187698.219
900,2040,instant_replacement,male,5yearly,15plus,208239.473
900,2040,low_variant,female,5yearly,15plus,188210.427
900,2040,low_variant,male,5yearly,15plus,208908.642
900,2040,medium_variant,female,5yearly,15plus,188531.719
900,2040,medium_variant,male,5yearly,15plus,209473.653
900,2040,momentum,female,5yearly,15plus,227577.564
900,2040,momentum,male,5yearly,15plus,250728.703
900,2040,no_change,female,5yearly,15plus,229480.893
900,2040,no_change,male,5yearly,15plus,252620.368
900,2040,zero_migration,female,5yearly,15plus,188978.149
900,2040,zero_migration,male,5yearly,15plus,210354.013
900,2040,constant_fertility,female,5yearly,15_24,2458.419
900,2040,constant_fertility,male,5yearly,15_24,4114.036
900,2040,constant_mortality,female,5yearly,15_24,4796.774
900,2040,constant_mortality,male,5yearly,15_24,6414.897
900,2040,high_variant,female,5yearly,15_24,2449.243
900,2040,high_variant,male,5yearly,15_24,4118.744
900,2040,instant_replacement,female,5yearly,15_24,1568.609
900,2040,instant_replacement,male,5yearly,15_24,2731.297
900,2040,low_variant,female,5yearly,15_24,1921.426
900,2040,low_variant,male,5yearly,15_24,3201.13
900,2040,medium_variant,female,5yearly,15_24,2185.38
900,2040,medium_variant,male,5yearly,15_24,3660.043
900,2040,momentum,female,5yearly,15_24,3511.633
900,2040,momentum,male,5yearly,15_24,4921.89
900,2040,no_change,female,5yearly,15_24,5425.164
900,2040,no_change,male,5yearly,15_24,7216.259
900,2040,zero_migration,female,5yearly,15_24,2201.925
900,2040,zero_migration,male,5yearly,15_24,3684.253
900,2040,constant_fertility,female,5yearly,15_49,13510.108
900,2040,constant_fertility,male,5yearly,15_49,22792.259
900,2040,constant_mortality,female,5yearly,15_49,24974.182
900,2040,constant_mortality,male,5yearly,15_49,36765.746
900,2040,high_variant,female,5yearly,15_49,13513.315
900,2040,high_variant,male,5yearly,15_49,22827.541
900,2040,instant_replacement,female,5yearly,15_49,12362.411
900,2040,instant_replacement,male,5yearly,15_49,21032.636
900,2040,low_variant,female,5yearly,15_49,12870.711
900,2040,low_variant,male,5yearly,15_49,21697.755
900,2040,medium_variant,female,5yearly,15_49,13192.082
900,2040,medium_variant,male,5yearly,15_49,22262.828
900,2040,momentum,female,5yearly,15_49,23370.386
900,2040,momentum,male,5yearly,15_49,34948.829
900,2040,no_change,female,5yearly,15_49,25702.717
900,2040,no_change,male,5yearly,15_49,37697.619
900,2040,zero_migration,female,5yearly,15_49,13279.611
900,2040,zero_migration,male,5yearly,15_49,22418.286
900,2040,constant_fertility,female,5yearly,15_59,25544.005
900,2040,constant_fertility,male,5yearly,15_59,42485.32
900,2040,constant_mortality,female,5yearly,15_59,42579.864
900,2040,constant_mortality,male,5yearly,15_59,64058.658
900,2040,high_variant,female,5yearly,15_59,25547.217
900,2040,high_variant,male,5yearly,15_59,42520.609
900,2040,instant_replacement,female,5yearly,15_59,24395.641
900,2040,instant_replacement,male,5yearly,15_59,40724.842
900,2040,low_variant,female,5yearly,15_59,24904.628
900,2040,low_variant,male,5yearly,15_59,41390.854
900,2040,medium_variant,female,5yearly,15_59,25225.989
900,2040,medium_variant,male,5yearly,15_59,41955.915
900,2040,momentum,female,5yearly,15_59,41041.207
900,2040,momentum,male,5yearly,15_59,62385.15
900,2040,no_change,female,5yearly,15_59,43308.688
900,2040,no_change,male,5yearly,15_59,64990.887
900,2040,zero_migration,female,5yearly,15_59,25361.849
900,2040,zero_migration,male,5yearly,15_59,42229.951
900,2040,constant_fertility,female,5yearly,15_64,35667.393
900,2040,constant_fertility,male,5yearly,15_64,57658.419
900,2040,constant_mortality,female,5yearly,15_64,56994.631
900,2040,constant_mortality,male,5yearly,15_64,84237.074
900,2040,high_variant,female,5yearly,15_64,35670.598
900,2040,high_variant,male,5yearly,15_64,57693.723
900,2040,instant_replacement,female,5yearly,15_64,34518.615
900,2040,instant_replacement,male,5yearly,15_64,55897.423
900,2040,low_variant,female,5yearly,15_64,35028.032
900,2040,low_variant,male,5yearly,15_64,56563.978
900,2040,medium_variant,female,5yearly,15_64,35349.378
900,2040,medium_variant,male,5yearly,15_64,57129.035
900,2040,momentum,female,5yearly,15_64,55513.661
900,2040,momentum,male,5yearly,15_64,82710.541
900,2040,no_change,female,5yearly,15_64,57723.625
900,2040,no_change,male,5yearly,15_64,85169.481
900,2040,zero_migration,female,5yearly,15_64,35528.786
900,2040,zero_migration,male,5yearly,15_64,57513.572
900,2040,constant_fertility,female,5yearly,20plus,187767.91
900,2040,constant_fertility,male,5yearly,20plus,208253.396
900,2040,constant_mortality,female,5yearly,20plus,226662.126
900,2040,constant_mortality,male,5yearly,20plus,248998.123
900,2040,high_variant,female,5yearly,20plus,187790.27
900,2040,high_variant,male,5yearly,20plus,208315.411
900,2040,instant_replacement,female,5yearly,20plus,187026.962
900,2040,instant_replacement,male,5yearly,20plus,207128.657
900,2040,low_variant,female,5yearly,20plus,187416.355
900,2040,low_variant,male,5yearly,20plus,207631.246
900,2040,medium_variant,female,5yearly,20plus,187603.364
900,2040,medium_variant,male,5yearly,20plus,207973.474
900,2040,momentum,female,5yearly,20plus,226020.007
900,2040,momentum,male,5yearly,20plus,248660.603
900,2040,no_change,female,5yearly,20plus,227032.419
900,2040,no_change,male,5yearly,20plus,249482.47
900,2040,zero_migration,female,5yearly,20plus,188042.368
900,2040,zero_migration,male,5yearly,20plus,208842.946
900,2040,constant_fertility,female,5yearly,20_64,34585.644
900,2040,constant_fertility,male,5yearly,20_64,55908.858
900,2040,constant_mortality,female,5yearly,20_64,54905.592
900,2040,constant_mortality,male,5yearly,20_64,81547.933
900,2040,high_variant,female,5yearly,20_64,34607.982
900,2040,high_variant,male,5yearly,20_64,55970.822
900,2040,instant_replacement,female,5yearly,20_64,33847.358
900,2040,instant_replacement,male,5yearly,20_64,54786.607
900,2040,low_variant,female,5yearly,20_64,34233.96
900,2040,low_variant,male,5yearly,20_64,55286.582
900,2040,medium_variant,female,5yearly,20_64,34421.023
900,2040,medium_variant,male,5yearly,20_64,55628.856
900,2040,momentum,female,5yearly,20_64,53956.104
900,2040,momentum,male,5yearly,20_64,80642.441
900,2040,no_change,female,5yearly,20_64,55275.151
900,2040,no_change,male,5yearly,20_64,82031.583
900,2040,zero_migration,female,5yearly,20_64,34593.005
900,2040,zero_migration,male,5yearly,20_64,56002.505
900,2040,constant_fertility,female,5yearly,20_69,49251.038
900,2040,constant_fertility,male,5yearly,20_69,76214.871
900,2040,constant_mortality,female,5yearly,20_69,75280.09
900,2040,constant_mortality,male,5yearly,20_69,108078.761
900,2040,high_variant,female,5yearly,20_69,49273.38
900,2040,high_variant,male,5yearly,20_69,76276.835
900,2040,instant_replacement,female,5yearly,20_69,48512.25
900,2040,instant_replacement,male,5yearly,20_69,75092.044
900,2040,low_variant,female,5yearly,20_69,48899.372
900,2040,low_variant,male,5yearly,20_69,75592.613
900,2040,medium_variant,female,5yearly,20_69,49086.429
900,2040,medium_variant,male,5yearly,20_69,75934.881
900,2040,momentum,female,5yearly,20_69,74408.436
900,2040,momentum,male,5yearly,20_69,107353.578
900,2040,no_change,female,5yearly,20_69,75649.836
900,2040,no_change,male,5yearly,20_69,108562.6
900,2040,zero_migration,female,5yearly,20_69,49317.678
900,2040,zero_migration,male,5yearly,20_69,76446.873
900,2040,constant_fertility,female,5yearly,25plus,186391.24
900,2040,constant_fertility,male,5yearly,25plus,205888.921
900,2040,constant_mortality,female,5yearly,25plus,223954.391
900,2040,constant_mortality,male,5yearly,25plus,245272.367
900,2040,high_variant,female,5yearly,25plus,186403.643
900,2040,high_variant,male,5yearly,25plus,205919.568
900,2040,instant_replacement,female,5yearly,25plus,186129.61
900,2040,instant_replacement,male,5yearly,25plus,205508.176
900,2040,low_variant,female,5yearly,25plus,186289.001
900,2040,low_variant,male,5yearly,25plus,205707.512
900,2040,medium_variant,female,5yearly,25plus,186346.339
900,2040,medium_variant,male,5yearly,25plus,205813.61
900,2040,momentum,female,5yearly,25plus,224065.931
900,2040,momentum,male,5yearly,25plus,245806.813
900,2040,no_change,female,5yearly,25plus,224055.729
900,2040,no_change,male,5yearly,25plus,245404.109
900,2040,zero_migration,female,5yearly,25plus,186776.224
900,2040,zero_migration,male,5yearly,25plus,206669.76
900,2040,constant_fertility,female,5yearly,25_69,47874.368
900,2040,constant_fertility,male,5yearly,25_69,73850.396
900,2040,constant_mortality,female,5yearly,25_69,72572.355
900,2040,constant_mortality,male,5yearly,25_69,104353.005
900,2040,high_variant,female,5yearly,25_69,47886.753
900,2040,high_variant,male,5yearly,25_69,73880.992
900,2040,instant_replacement,female,5yearly,25_69,47614.898
900,2040,instant_replacement,male,5yearly,25_69,73471.563
900,2040,low_variant,female,5yearly,25_69,47772.018
900,2040,low_variant,male,5yearly,25_69,73668.879
900,2040,medium_variant,female,5yearly,25_69,47829.404
900,2040,medium_variant,male,5yearly,25_69,73775.017
900,2040,momentum,female,5yearly,25_69,72454.36
900,2040,momentum,male,5yearly,25_69,104499.788
900,2040,no_change,female,5yearly,25_69,72673.146
900,2040,no_change,male,5yearly,25_69,104484.239
900,2040,zero_migration,female,5yearly,25_69,48051.534
900,2040,zero_migration,male,5yearly,25_69,74273.687
900,2040,constant_fertility,female,5yearly,40plus,181233.417
900,2040,constant_fertility,male,5yearly,40plus,197182.65
900,2040,constant_mortality,female,5yearly,40plus,213528.426
900,2040,constant_mortality,male,5yearly,40plus,230359.133
900,2040,high_variant,female,5yearly,40plus,181233.439
900,2040,high_variant,male,5yearly,40plus,197182.73
900,2040,instant_replacement,female,5yearly,40plus,181229.093
900,2040,instant_replacement,male,5yearly,40plus,197178.081
900,2040,low_variant,female,5yearly,40plus,181233.591
900,2040,low_variant,male,5yearly,40plus,197182.861
900,2040,medium_variant,female,5yearly,40plus,181233.505
900,2040,medium_variant,male,5yearly,40plus,197182.794
900,2040,momentum,female,5yearly,40plus,214023.432
900,2040,momentum,male,5yearly,40plus,231315.398
900,2040,no_change,female,5yearly,40plus,213529.937
900,2040,no_change,male,5yearly,40plus,230360.745
900,2040,zero_migration,female,5yearly,40plus,181628.35
900,2040,zero_migration,male,5yearly,40plus,197979.23
900,2040,constant_fertility,female,5yearly,50plus,175339.551
900,2040,constant_fertility,male,5yearly,50plus,187210.698
900,2040,constant_mortality,female,5yearly,50plus,203776.983
900,2040,constant_mortality,male,5yearly,50plus,214921.518
900,2040,high_variant,female,5yearly,50plus,175339.571
900,2040,high_variant,male,5yearly,50plus,187210.771
900,2040,instant_replacement,female,5yearly,50plus,175335.808
900,2040,instant_replacement,male,5yearly,50plus,187206.837
