country,year,variant,agebroad,population
512,2065,medium variant,60plus,1840.576
512,2065,no change,60plus,1346.781
512,2065,zero-migration,60plus,2202.35
512,2065,constant-fertility,65plus,1513.081
512,2065,constant-mortality,65plus,1044.902
512,2065,high variant,65plus,1513.081
512,2065,instant-replacement,65plus,1513.081
512,2065,low variant,65plus,1513.081
512,2065,medium variant,65plus,1513.081
512,2065,no change,65plus,1044.902
512,2065,zero-migration,65plus,1984.998
512,2065,constant-fertility,70plus,1187.879
512,2065,constant-mortality,70plus,763.072
512,2065,high variant,70plus,1187.879
512,2065,instant-replacement,70plus,1187.879
512,2065,low variant,70plus,1187.879
512,2065,medium variant,70plus,1187.879
512,2065,no change,70plus,763.072
512,2065,zero-migration,70plus,1760.58
512,2065,constant-fertility,75plus,859.009
512,2065,constant-mortality,75plus,499.473
512,2065,high variant,75plus,859.009
512,2065,instant-replacement,75plus,859.009
512,2065,low variant,75plus,859.009
512,2065,medium variant,75plus,859.009
512,2065,no change,75plus,499.473
512,2065,zero-migration,75plus,1344.437
512,2065,constant-fertility,80plus,537.076
512,2065,constant-mortality,80plus,271.222
512,2065,high variant,80plus,537.076
512,2065,instant-replacement,80plus,537.076
512,2065,low variant,80plus,537.076
512,2065,medium variant,80plus,537.076
512,2065,no change,80plus,271.222
512,2065,zero-migration,80plus,766.492
512,2065,constant-fertility,85plus,264.626
512,2065,constant-mortality,85plus,111.351
512,2065,high variant,85plus,264.626
512,2065,instant-replacement,85plus,264.626
512,2065,low variant,85plus,264.626
512,2065,medium variant,85plus,264.626
512,2065,no change,85plus,111.351
512,2065,zero-migration,85plus,323.729
512,2065,constant-fertility,90plus,103.114
512,2065,constant-mortality,90plus,34.771
512,2065,high variant,90plus,103.114
512,2065,instant-replacement,90plus,103.114
512,2065,low variant,90plus,103.114
512,2065,medium variant,90plus,103.114
512,2065,no change,90plus,34.771
512,2065,zero-migration,90plus,115.547
512,2070,constant-fertility,total,8716.854
512,2070,constant-mortality,total,5432.61
512,2070,high variant,total,7293.921
512,2070,instant-replacement,total,6408.18
512,2070,low variant,total,5050.464
512,2070,medium variant,total,6091.941
512,2070,no change,total,8013.474
512,2070,zero-migration,total,5629.617
512,2070,medium variant,0_1,108.647
512,2070,constant-fertility,0_4,713.822
512,2070,constant-mortality,0_4,265.17
512,2070,high variant,0_4,440.784
512,2070,instant-replacement,0_4,354.565
512,2070,low variant,0_4,141.326
512,2070,medium variant,0_4,269.278
512,2070,no change,0_4,702.563
512,2070,zero-migration,0_4,229.143
512,2070,constant-fertility,0_14,2033.093
512,2070,constant-mortality,0_14,819.395
512,2070,high variant,0_14,1319.942
512,2070,instant-replacement,0_14,1046.734
512,2070,low variant,0_14,456.514
512,2070,medium variant,0_14,831.638
512,2070,no change,0_14,2002.281
512,2070,zero-migration,0_14,717.772
512,2070,medium variant,0_17,1017.885
512,2070,constant-fertility,0_19,2666.989
512,2070,constant-mortality,0_19,1130.551
512,2070,high variant,0_19,1783.123
512,2070,instant-replacement,0_19,1406.784
512,2070,low variant,0_19,649.731
512,2070,medium variant,0_19,1147.235
512,2070,no change,0_19,2627.091
512,2070,zero-migration,0_19,1002.04
512,2070,constant-fertility,0_24,3281.365
512,2070,constant-mortality,0_24,1464.353
512,2070,high variant,0_24,2250.137
512,2070,instant-replacement,0_24,1787.789
512,2070,low variant,0_24,875.137
512,2070,medium variant,0_24,1485.954
512,2070,no change,0_24,3232.243
512,2070,zero-migration,0_24,1301.255
512,2070,medium variant,3_4,106.957
512,2070,medium variant,3_5,160.568
512,2070,medium variant,3_6,214.465
512,2070,medium variant,4_5,107.081
512,2070,medium variant,4_6,160.978
512,2070,medium variant,5_10,328.428
512,2070,medium variant,5_11,385.491
512,2070,constant-fertility,5_14,1319.271
512,2070,constant-mortality,5_14,554.225
512,2070,high variant,5_14,879.158
512,2070,instant-replacement,5_14,692.169
512,2070,low variant,5_14,315.188
512,2070,medium variant,5_14,562.36
512,2070,no change,5_14,1299.718
512,2070,zero-migration,5_14,488.629
512,2070,medium variant,6_9,218.572
512,2070,medium variant,6_10,274.817
512,2070,medium variant,6_11,331.88
512,2070,medium variant,6_12,389.843
512,2070,medium variant,7_10,220.92
512,2070,medium variant,7_12,335.946
512,2070,medium variant,11_16,357.036
512,2070,medium variant,11_17,420.179
512,2070,medium variant,11_18,484.355
512,2070,medium variant,12_14,176.869
512,2070,medium variant,12_16,299.973
512,2070,medium variant,12_17,363.116
512,2070,medium variant,12_18,427.292
512,2070,medium variant,13_17,305.153
512,2070,medium variant,13_18,369.329
512,2070,medium variant,13_19,434.503
512,2070,constant-fertility,15plus,6683.761
512,2070,constant-mortality,15plus,4613.215
512,2070,high variant,15plus,5973.979
512,2070,instant-replacement,15plus,5361.446
512,2070,low variant,15plus,4593.95
512,2070,medium variant,15plus,5260.303
512,2070,no change,15plus,6011.193
512,2070,zero-migration,15plus,4911.845
512,2070,medium variant,15_17,186.247
512,2070,constant-fertility,15_24,1248.272
512,2070,constant-mortality,15_24,644.958
512,2070,high variant,15_24,930.195
512,2070,instant-replacement,15_24,741.055
512,2070,low variant,15_24,418.623
512,2070,medium variant,15_24,654.316
512,2070,no change,15_24,1229.962
512,2070,zero-migration,15_24,583.483
512,2070,constant-fertility,15_49,3814.593
512,2070,constant-mortality,15_49,2398.883
512,2070,high variant,15_49,3116.633
512,2070,instant-replacement,15_49,2611.68
512,2070,low variant,15_49,1815.318
512,2070,medium variant,15_49,2442.315
512,2070,no change,15_49,3747.355
512,2070,zero-migration,15_49,2027.818
512,2070,constant-fertility,15_59,4742.008
512,2070,constant-mortality,15_59,3238.123
512,2070,high variant,15_59,4032.226
512,2070,instant-replacement,15_59,3419.693
512,2070,low variant,15_59,2652.197
512,2070,medium variant,15_59,3318.55
512,2070,no change,15_59,4636.101
512,2070,zero-migration,15_59,2795.515
512,2070,constant-fertility,15_64,5119.817
512,2070,constant-mortality,15_64,3585.49
512,2070,high variant,15_64,4410.035
512,2070,instant-replacement,15_64,3797.502
512,2070,low variant,15_64,3030.006
512,2070,medium variant,15_64,3696.359
512,2070,no change,15_64,4983.468
512,2070,zero-migration,15_64,3086.23
512,2070,medium variant,16plus,5199.283
512,2070,medium variant,17plus,5137.199
512,2070,medium variant,18plus,5074.056
512,2070,medium variant,18_23,398.943
512,2070,constant-fertility,20plus,6049.865
512,2070,constant-mortality,20plus,4302.059
512,2070,high variant,20plus,5510.798
512,2070,instant-replacement,20plus,5001.396
512,2070,low variant,20plus,4400.733
512,2070,medium variant,20plus,4944.706
512,2070,no change,20plus,5386.383
512,2070,zero-migration,20plus,4627.577
512,2070,constant-fertility,20_64,4485.921
512,2070,constant-mortality,20_64,3274.334
512,2070,high variant,20_64,3946.854
512,2070,instant-replacement,20_64,3437.452
512,2070,low variant,20_64,2836.789
512,2070,medium variant,20_64,3380.762
512,2070,no change,20_64,4358.658
512,2070,zero-migration,20_64,2801.962
512,2070,constant-fertility,20_69,4803.251
512,2070,constant-mortality,20_69,3547.723
512,2070,high variant,20_69,4264.184
512,2070,instant-replacement,20_69,3754.782
512,2070,low variant,20_69,3154.119
512,2070,medium variant,20_69,3698.092
512,2070,no change,20_69,4632.047
512,2070,zero-migration,20_69,3012.927
512,2070,medium variant,21plus,4878.572
512,2070,constant-fertility,25plus,5435.489
512,2070,constant-mortality,25plus,3968.257
512,2070,high variant,25plus,5043.784
512,2070,instant-replacement,25plus,4620.391
512,2070,low variant,25plus,4175.327
512,2070,medium variant,25plus,4605.987
512,2070,no change,25plus,4781.231
512,2070,zero-migration,25plus,4328.362
512,2070,constant-fertility,25_49,2566.321
512,2070,constant-mortality,25_49,1753.925
512,2070,high variant,25_49,2186.438
512,2070,instant-replacement,25_49,1870.625
512,2070,low variant,25_49,1396.695
512,2070,medium variant,25_49,1787.999
512,2070,no change,25_49,2517.393
512,2070,zero-migration,25_49,1444.335
512,2070,constant-fertility,25_64,3871.545
512,2070,constant-mortality,25_64,2940.532
512,2070,high variant,25_64,3479.84
512,2070,instant-replacement,25_64,3056.447
512,2070,low variant,25_64,2611.383
512,2070,medium variant,25_64,3042.043
512,2070,no change,25_64,3753.506
512,2070,zero-migration,25_64,2502.747
512,2070,constant-fertility,25_69,4188.875
512,2070,constant-mortality,25_69,3213.921
512,2070,high variant,25_69,3797.17
512,2070,instant-replacement,25_69,3373.777
512,2070,low variant,25_69,2928.713
512,2070,medium variant,25_69,3359.373
512,2070,no change,25_69,4026.895
512,2070,zero-migration,25_69,2713.712
512,2070,constant-fertility,50plus,2869.168
512,2070,constant-mortality,50plus,2214.332
512,2070,high variant,50plus,2857.346
512,2070,instant-replacement,50plus,2749.766
512,2070,low variant,50plus,2778.632
512,2070,medium variant,50plus,2817.988
512,2070,no change,50plus,2263.838
512,2070,zero-migration,50plus,2884.027
512,2070,constant-fertility,60plus,1941.753
512,2070,constant-mortality,60plus,1375.092
512,2070,high variant,60plus,1941.753
512,2070,instant-replacement,60plus,1941.753
512,2070,low variant,60plus,1941.753
512,2070,medium variant,60plus,1941.753
512,2070,no change,60plus,1375.092
512,2070,zero-migration,60plus,2116.33
512,2070,constant-fertility,65plus,1563.944
512,2070,constant-mortality,65plus,1027.725
512,2070,high variant,65plus,1563.944
512,2070,instant-replacement,65plus,1563.944
512,2070,low variant,65plus,1563.944
512,2070,medium variant,65plus,1563.944
512,2070,no change,65plus,1027.725
512,2070,zero-migration,65plus,1825.615
512,2070,constant-fertility,70plus,1246.614
512,2070,constant-mortality,70plus,754.336
512,2070,high variant,70plus,1246.614
512,2070,instant-replacement,70plus,1246.614
512,2070,low variant,70plus,1246.614
512,2070,medium variant,70plus,1246.614
512,2070,no change,70plus,754.336
512,2070,zero-migration,70plus,1614.65
512,2070,constant-fertility,75plus,936.983
512,2070,constant-mortality,75plus,512.084
512,2070,high variant,75plus,936.983
512,2070,instant-replacement,75plus,936.983
512,2070,low variant,75plus,936.983
512,2070,medium variant,75plus,936.983
512,2070,no change,75plus,512.084
512,2070,zero-migration,75plus,1400.986
512,2070,constant-fertility,80plus,633.814
512,2070,constant-mortality,80plus,300.224
512,2070,high variant,80plus,633.814
512,2070,instant-replacement,80plus,633.814
512,2070,low variant,80plus,633.814
512,2070,medium variant,80plus,633.814
512,2070,no change,80plus,300.224
512,2070,zero-migration,80plus,1017.308
512,2070,constant-fertility,85plus,356.17
512,2070,constant-mortality,85plus,140.691
512,2070,high variant,85plus,356.17
512,2070,instant-replacement,85plus,356.17
512,2070,low variant,85plus,356.17
512,2070,medium variant,85plus,356.17
512,2070,no change,85plus,140.691
512,2070,zero-migration,85plus,519.611
512,2070,constant-fertility,90plus,146.49
512,2070,constant-mortality,90plus,47.326
512,2070,high variant,90plus,146.49
512,2070,instant-replacement,90plus,146.49
512,2070,low variant,90plus,146.49
512,2070,medium variant,90plus,146.49
512,2070,no change,90plus,47.326
512,2070,zero-migration,90plus,180.358
512,2075,constant-fertility,total,9180.946
512,2075,constant-mortality,total,5340.632
512,2075,high variant,total,7455.037
512,2075,instant-replacement,total,6473.38
512,2075,low variant,total,4886.835
512,2075,medium variant,total,6063.735
512,2075,no change,total,8397.122
512,2075,zero-migration,total,5434.225
512,2075,medium variant,0_1,111.983
512,2075,constant-fertility,0_4,772.291
512,2075,constant-mortality,0_4,272.185
512,2075,high variant,0_4,467.928
512,2075,instant-replacement,0_4,369.854
512,2075,low variant,0_4,139.835
512,2075,medium variant,0_4,276.889
512,2075,no change,0_4,758.689
512,2075,zero-migration,0_4,236.863
512,2075,constant-fertility,0_14,2158.039
512,2075,constant-mortality,0_14,806.203
512,2075,high variant,0_14,1342.84
512,2075,instant-replacement,0_14,1070.116
512,2075,low variant,0_14,431.196
512,2075,medium variant,0_14,819.636
512,2075,no change,0_14,2121.467
512,2075,zero-migration,0_14,699.188
512,2075,medium variant,0_17,991.12
512,2075,constant-fertility,0_19,2807.672
512,2075,constant-mortality,0_19,1093.288
512,2075,high variant,0_19,1790.455
512,2075,instant-replacement,0_19,1419.287
512,2075,low variant,0_19,599.292
512,2075,medium variant,0_19,1111.313
512,2075,no change,0_19,2760.654
512,2075,zero-migration,0_19,954.338
512,2075,constant-fertility,0_24,3451.695
512,2075,constant-mortality,0_24,1413.946
512,2075,high variant,0_24,2263.899
512,2075,instant-replacement,0_24,1789.682
512,2075,low variant,0_24,802.986
512,2075,medium variant,0_24,1437.29
512,2075,no change,0_24,3393.834
512,2075,zero-migration,0_24,1238.381
512,2075,medium variant,3_4,109.561
512,2075,medium variant,3_5,163.867
512,2075,medium variant,3_6,217.936
512,2075,medium variant,4_5,108.912
512,2075,medium variant,4_6,162.981
512,2075,medium variant,5_10,323.801
512,2075,medium variant,5_11,377.878
512,2075,constant-fertility,5_14,1385.748
512,2075,constant-mortality,5_14,534.018
512,2075,high variant,5_14,874.912
512,2075,instant-replacement,5_14,700.262
512,2075,low variant,5_14,291.361
512,2075,medium variant,5_14,542.747
512,2075,no change,5_14,1362.778
512,2075,zero-migration,5_14,462.325
512,2075,medium variant,6_9,215.594
512,2075,medium variant,6_10,269.495
512,2075,medium variant,6_11,323.572
512,2075,medium variant,6_12,377.973
512,2075,medium variant,7_10,215.426
512,2075,medium variant,7_12,323.904
512,2075,medium variant,11_16,332.336
512,2075,medium variant,11_17,390.43
512,2075,medium variant,11_18,449.8
512,2075,medium variant,12_14,164.869
512,2075,medium variant,12_16,278.259
512,2075,medium variant,12_17,336.353
512,2075,medium variant,12_18,395.723
512,2075,medium variant,13_17,281.952
512,2075,medium variant,13_18,341.322
512,2075,medium variant,13_19,402.145
512,2075,constant-fertility,15plus,7022.907
512,2075,constant-mortality,15plus,4534.429
512,2075,high variant,15plus,6112.197
512,2075,instant-replacement,15plus,5403.264
512,2075,low variant,15plus,4455.639
512,2075,medium variant,15plus,5244.099
512,2075,no change,15plus,6275.655
512,2075,zero-migration,15plus,4735.037
512,2075,medium variant,15_17,171.484
512,2075,constant-fertility,15_24,1293.656
512,2075,constant-mortality,15_24,607.743
512,2075,high variant,15_24,921.059
512,2075,instant-replacement,15_24,719.566
512,2075,low variant,15_24,371.79
512,2075,medium variant,15_24,617.654
512,2075,no change,15_24,1272.367
512,2075,zero-migration,15_24,539.193
512,2075,constant-fertility,15_49,3996.919
512,2075,constant-mortality,15_49,2310.63
512,2075,high variant,15_49,3122.815
512,2075,instant-replacement,15_49,2611.101
512,2075,low variant,15_49,1669.565
512,2075,medium variant,15_49,2356.372
512,2075,no change,15_49,3919.354
512,2075,zero-migration,15_49,1932.589
512,2075,constant-fertility,15_59,4955.771
512,2075,constant-mortality,15_59,3093.675
512,2075,high variant,15_59,4045.061
512,2075,instant-replacement,15_59,3336.128
512,2075,low variant,15_59,2388.503
512,2075,medium variant,15_59,3176.963
512,2075,no change,15_59,4834.901
512,2075,zero-migration,15_59,2670.348
512,2075,constant-fertility,15_64,5385.897
512,2075,constant-mortality,15_64,3487.805
512,2075,high variant,15_64,4475.187
512,2075,instant-replacement,15_64,3766.254
512,2075,low variant,15_64,2818.629
512,2075,medium variant,15_64,3607.089
512,2075,no change,15_64,5229.031
512,2075,zero-migration,15_64,3037.219
512,2075,medium variant,16plus,5187.8
512,2075,medium variant,17plus,5130.709
512,2075,medium variant,18plus,5072.615
512,2075,medium variant,18_23,378.096
512,2075,constant-fertility,20plus,6373.274
512,2075,constant-mortality,20plus,4247.344
512,2075,high variant,20plus,5664.582
512,2075,instant-replacement,20plus,5054.093
512,2075,low variant,20plus,4287.543
512,2075,medium variant,20plus,4952.422
512,2075,no change,20plus,5636.468
512,2075,zero-migration,20plus,4479.887
512,2075,constant-fertility,20_64,4736.264
512,2075,constant-mortality,20_64,3200.72
