region,year,variant,gender,agebroad,percentagetotalpopulation
923,2020,Medium_variant,male,0_17,21.5972205993244
923,2020,Constant_fertility,female,0_19,19.6367267056537
923,2020,Constant_fertility,male,0_19,23.3046268055438
923,2020,Constant_mortality,female,0_19,19.9529710078466
923,2020,Constant_mortality,male,0_19,23.6534272003549
923,2020,High_variant,female,0_19,20.5508037839881
923,2020,High_variant,male,0_19,24.3269206840753
923,2020,Instant_replacement,female,0_19,21.1735861157303
923,2020,Instant_replacement,male,0_19,25.0291800953444
923,2020,Low_variant,female,0_19,19.2667646178671
923,2020,Low_variant,male,0_19,22.8738212219414
923,2020,Medium_variant,female,0_19,19.9139322632075
923,2020,Medium_variant,male,0_19,23.6072820193282
923,2020,No_change,female,0_19,19.6806371242936
923,2020,No_change,male,0_19,23.3451683269029
923,2020,Zero_migration,female,0_19,19.8924659498296
923,2020,Zero_migration,male,0_19,23.5952877865046
923,2020,Constant_fertility,female,0_24,24.0128094451148
923,2020,Constant_fertility,male,0_24,28.4716354291486
923,2020,Constant_mortality,female,0_24,24.3232625233179
923,2020,Constant_mortality,male,0_24,28.8095453923809
923,2020,High_variant,female,0_24,24.8771115857063
923,2020,High_variant,male,0_24,29.4250568181645
923,2020,Instant_replacement,female,0_24,25.465981075168
923,2020,Instant_replacement,male,0_24,30.0800046344455
923,2020,Low_variant,female,0_24,23.6629931856431
923,2020,Low_variant,male,0_24,28.0698534498766
923,2020,Medium_variant,female,0_24,24.2749201165849
923,2020,Medium_variant,male,0_24,28.7539005980781
923,2020,No_change,female,0_24,24.0657971298969
923,2020,No_change,male,0_24,28.522104993511
923,2020,Zero_migration,female,0_24,24.2463992274041
923,2020,Zero_migration,male,0_24,28.7328048585343
923,2020,Medium_variant,female,3_4,2.12692067553756
923,2020,Medium_variant,male,3_4,2.53023697939263
923,2020,Medium_variant,female,3_5,3.2066771732859
923,2020,Medium_variant,male,3_5,3.81576126833966
923,2020,Medium_variant,female,3_6,4.2893348072661
923,2020,Medium_variant,male,3_6,5.10443574104337
923,2020,Medium_variant,female,4_5,2.15076787196873
923,2020,Medium_variant,male,4_5,2.56024805262584
923,2020,Medium_variant,female,4_6,3.23342550594894
923,2020,Medium_variant,male,4_6,3.84892252532956
923,2020,Medium_variant,female,5_10,6.42418781889482
923,2020,Medium_variant,male,5_10,7.63491910352311
923,2020,Medium_variant,female,5_11,7.45542149328189
923,2020,Medium_variant,male,5_11,8.85458577991067
923,2020,Constant_fertility,female,5_14,10.4332377133537
923,2020,Constant_fertility,male,5_14,12.3796065519037
923,2020,Constant_mortality,female,5_14,10.4195759290369
923,2020,Constant_mortality,male,5_14,12.3579396898198
923,2020,High_variant,female,5_14,10.3145667949646
923,2020,High_variant,male,5_14,12.2145953462792
923,2020,Instant_replacement,female,5_14,10.2337134916535
923,2020,Instant_replacement,male,5_14,12.1012417651336
923,2020,Low_variant,female,5_14,10.4812683901613
923,2020,Low_variant,male,5_14,12.4491440403235
923,2020,Medium_variant,female,5_14,10.3972492405244
923,2020,Medium_variant,male,5_14,12.330754159491
923,2020,No_change,female,5_14,10.4550251345034
923,2020,No_change,male,5_14,12.4078364229314
923,2020,Zero_migration,female,5_14,10.4046362646319
923,2020,Zero_migration,male,5_14,12.3473523543976
923,2020,Medium_variant,female,6_9,4.29736034993582
923,2020,Medium_variant,male,6_9,5.10853845941363
923,2020,Medium_variant,female,6_10,5.34443132114648
923,2020,Medium_variant,male,6_10,6.34939481457609
923,2020,Medium_variant,female,6_11,6.37566499553355
923,2020,Medium_variant,male,6_11,7.56906149096364
923,2020,Medium_variant,female,6_12,7.38557587264154
923,2020,Medium_variant,male,6_12,8.76199853553119
923,2020,Medium_variant,female,7_10,4.26177368716628
923,2020,Medium_variant,male,7_10,5.06072034187237
923,2020,Medium_variant,female,7_12,6.30291823866134
923,2020,Medium_variant,male,7_12,7.47332406282748
923,2020,Medium_variant,female,11_16,5.78788931988639
923,2020,Medium_variant,male,11_16,6.84413791976721
923,2020,Medium_variant,female,11_17,6.65917985367571
923,2020,Medium_variant,male,11_17,7.87636426293396
923,2020,Medium_variant,female,11_18,7.51334253801526
923,2020,Medium_variant,male,11_18,8.8880154184776
923,2020,Medium_variant,female,12_14,2.94182774724256
923,2020,Medium_variant,male,12_14,3.47616837958031
923,2020,Medium_variant,female,12_16,4.75665564549932
923,2020,Medium_variant,male,12_16,5.62447124337966
923,2020,Medium_variant,female,12_17,5.62794617928864
923,2020,Medium_variant,male,12_17,6.6566975865464
923,2020,Medium_variant,female,12_18,6.4821088636282
923,2020,Medium_variant,male,12_18,7.66834874209005
923,2020,Medium_variant,female,13_17,4.61803530218065
923,2020,Medium_variant,male,13_17,5.46376054197885
923,2020,Medium_variant,female,13_18,5.4721979865202
923,2020,Medium_variant,male,13_18,6.4754116975225
923,2020,Medium_variant,female,13_19,6.31586547975541
923,2020,Medium_variant,male,13_19,7.4738219619827
923,2020,Constant_fertility,female,15plus,84.7623962651632
923,2020,Constant_fertility,male,15plus,81.906528076206
923,2020,Constant_mortality,female,15plus,84.4404116957377
923,2020,Constant_mortality,male,15plus,81.5482296125222
923,2020,High_variant,female,15plus,83.7982821822675
923,2020,High_variant,male,15plus,80.8147732704529
923,2020,Instant_replacement,female,15plus,83.1414084559233
923,2020,Instant_replacement,male,15plus,80.0647980400038
923,2020,Low_variant,female,15plus,85.1526102497679
923,2020,Low_variant,male,15plus,82.3666052380871
923,2020,Medium_variant,female,15plus,84.4700163464133
923,2020,Medium_variant,male,15plus,81.5833086076418
923,2020,No_change,female,15plus,84.7276926296518
923,2020,No_change,male,15plus,81.8774908284556
923,2020,Zero_migration,female,15plus,84.4786256481775
923,2020,Zero_migration,male,15plus,81.5803161181384
923,2020,Medium_variant,female,15_17,2.68611843204608
923,2020,Medium_variant,male,15_17,3.1805292069661
923,2020,Constant_fertility,female,15_24,8.77520571027807
923,2020,Constant_fertility,male,15_24,10.3781635053545
923,2020,Constant_mortality,female,15_24,8.7636742190556
923,2020,Constant_mortality,male,15_24,10.357775004903
923,2020,High_variant,female,15_24,8.67539376797385
923,2020,High_variant,male,15_24,10.2398300886173
923,2020,Instant_replacement,female,15_24,8.60738953109131
923,2020,Instant_replacement,male,15_24,10.1448026744493
923,2020,Low_variant,female,15_24,8.81560343541106
923,2020,Low_variant,male,15_24,10.4364586879637
923,2020,Medium_variant,female,15_24,8.74493646299819
923,2020,Medium_variant,male,15_24,10.3372092057198
923,2020,No_change,female,15_24,8.79348975954871
923,2020,No_change,male,15_24,10.3995958219665
923,2020,Zero_migration,female,15_24,8.72502487558161
923,2020,Zero_migration,male,15_24,10.3131209766727
923,2020,Constant_fertility,female,15_49,43.9503607185737
923,2020,Constant_fertility,male,15_49,49.8094347545971
923,2020,Constant_mortality,female,15_49,43.8839812166237
923,2020,Constant_mortality,male,15_49,49.6696235789816
923,2020,High_variant,female,15_49,43.450455529667
923,2020,High_variant,male,15_49,49.1455109985494
923,2020,Instant_replacement,female,15_49,43.1098583015156
923,2020,Instant_replacement,male,15_49,48.6894320609358
923,2020,Low_variant,female,15_49,44.1526915413971
923,2020,Low_variant,male,15_49,50.0892193323962
923,2020,Medium_variant,female,15_49,43.7987580803504
923,2020,Medium_variant,male,15_49,49.6128768072759
923,2020,No_change,female,15_49,44.0332821361077
923,2020,No_change,male,15_49,49.8701709205031
923,2020,Zero_migration,female,15_49,43.7503589613615
923,2020,Zero_migration,male,15_49,49.5688826748508
923,2020,Constant_fertility,female,15_59,57.1049083011612
923,2020,Constant_fertility,male,15_59,62.7226474044119
923,2020,Constant_mortality,female,15_59,57.0074563607378
923,2020,Constant_mortality,male,15_59,62.5260037858421
923,2020,High_variant,female,15_59,56.455379161808
923,2020,High_variant,male,15_59,61.8865998592198
923,2020,Instant_replacement,female,15_59,56.0128395975538
923,2020,Instant_replacement,male,15_59,61.3122813885633
923,2020,Low_variant,female,15_59,57.3677976812463
923,2020,Low_variant,male,15_59,63.0749667894631
923,2020,Medium_variant,female,15_59,56.9079302875018
923,2020,Medium_variant,male,15_59,62.4751313487669
923,2020,No_change,female,15_59,57.2014056200379
923,2020,No_change,male,15_59,62.7784603766449
923,2020,Zero_migration,female,15_59,56.8711120354616
923,2020,Zero_migration,male,15_59,62.4402198304687
923,2020,Constant_fertility,female,15_64,64.4465291935697
923,2020,Constant_fertility,male,15_64,69.0579159358834
923,2020,Constant_mortality,female,15_64,64.3246526457662
923,2020,Constant_mortality,male,15_64,68.824888740477
923,2020,High_variant,female,15_64,63.7134941553093
923,2020,High_variant,male,15_64,68.1374238411855
923,2020,Instant_replacement,female,15_64,63.2140600471831
923,2020,Instant_replacement,male,15_64,67.5050966307077
923,2020,Low_variant,female,15_64,64.7432166169867
923,2020,Low_variant,male,15_64,69.4458211580366
923,2020,Medium_variant,female,15_64,64.2242269487112
923,2020,Medium_variant,male,15_64,68.7853996491695
923,2020,No_change,female,15_64,64.543496276614
923,2020,No_change,male,15_64,69.1027778701472
923,2020,Zero_migration,female,15_64,64.1992408132075
923,2020,Zero_migration,male,15_64,68.7605159451378
923,2020,Medium_variant,female,16plus,83.5492533250322
923,2020,Medium_variant,male,16plus,80.4937703319668
923,2020,Medium_variant,female,17plus,82.6551884481565
923,2020,Medium_variant,male,17plus,79.4350057438424
923,2020,Medium_variant,female,18plus,81.7838979143672
923,2020,Medium_variant,male,18plus,78.4027794006757
923,2020,Medium_variant,female,18_23,5.10989554234454
923,2020,Medium_variant,male,18_23,6.03718564607039
923,2020,Constant_fertility,female,20plus,80.3632732943463
923,2020,Constant_fertility,male,20plus,76.6953731944563
923,2020,Constant_mortality,female,20plus,80.0470289921534
923,2020,Constant_mortality,male,20plus,76.3465727996451
923,2020,High_variant,female,20plus,79.4491962160119
923,2020,High_variant,male,20plus,75.6730793159248
923,2020,Instant_replacement,female,20plus,78.8264138842697
923,2020,Instant_replacement,male,20plus,74.9708199046557
923,2020,Low_variant,female,20plus,80.7332353821329
923,2020,Low_variant,male,20plus,77.1261787780587
923,2020,Medium_variant,female,20plus,80.0860677367925
923,2020,Medium_variant,male,20plus,76.3927179806718
923,2020,No_change,female,20plus,80.3193628757064
923,2020,No_change,male,20plus,76.6548316730971
923,2020,Zero_migration,female,20plus,80.1075340501704
923,2020,Zero_migration,male,20plus,76.4047122134954
923,2020,Constant_fertility,female,20_64,60.0474062227527
923,2020,Constant_fertility,male,20_64,63.8467610541337
923,2020,Constant_mortality,female,20_64,59.9312699421819
923,2020,Constant_mortality,male,20_64,63.6232319275999
923,2020,High_variant,female,20_64,59.3644081890537
923,2020,High_variant,male,20_64,62.9957298866574
923,2020,Instant_replacement,female,20_64,58.8990654755295
923,2020,Instant_replacement,male,20_64,62.4111184953596
923,2020,Low_variant,female,20_64,60.3238417493517
923,2020,Low_variant,male,20_64,64.2053946980083
923,2020,Medium_variant,female,20_64,59.8402783390903
923,2020,Medium_variant,male,20_64,63.5948090221996
923,2020,No_change,female,20_64,60.1351665226685
923,2020,No_change,male,20_64,63.8801187147887
923,2020,Zero_migration,female,20_64,59.8281492152004
923,2020,Zero_migration,male,20_64,63.5849120404948
923,2020,Constant_fertility,female,20_69,67.0623034619604
923,2020,Constant_fertility,male,20_69,69.2386236220601
923,2020,Constant_mortality,female,20_69,66.9148087497233
923,2020,Constant_mortality,male,20_69,68.9778775442326
923,2020,High_variant,female,20_69,66.2995157866705
923,2020,High_variant,male,20_69,68.3157228245463
923,2020,Instant_replacement,female,20_69,65.7798105032748
923,2020,Instant_replacement,male,20_69,67.6817409683185
923,2020,Low_variant,female,20_69,67.3710329198771
923,2020,Low_variant,male,20_69,69.6275438973641
923,2020,Medium_variant,female,20_69,66.8309783496305
923,2020,Medium_variant,male,20_69,68.9653942268351
923,2020,No_change,female,20_69,67.1424645411182
923,2020,No_change,male,20_69,69.2563843854066
923,2020,Zero_migration,female,20_69,66.8302907992513
923,2020,Zero_migration,male,20_69,68.9644362703032
923,2020,Medium_variant,female,21plus,79.2485121182924
923,2020,Medium_variant,male,21plus,75.40254688397
923,2020,Constant_fertility,female,25plus,75.9871905548852
923,2020,Constant_fertility,male,25plus,71.5283645708514
923,2020,Constant_mortality,female,25plus,75.6767374766821
923,2020,Constant_mortality,male,25plus,71.1904546076192
923,2020,High_variant,female,25plus,75.1228884142937
923,2020,High_variant,male,25plus,70.5749431818355
923,2020,Instant_replacement,female,25plus,74.534018924832
923,2020,Instant_replacement,male,25plus,69.9199953655545
923,2020,Low_variant,female,25plus,76.3370068143569
923,2020,Low_variant,male,25plus,71.9301465501234
923,2020,Medium_variant,female,25plus,75.7250798834151
923,2020,Medium_variant,male,25plus,71.246099401922
923,2020,No_change,female,25plus,75.9342028701031
923,2020,No_change,male,25plus,71.4778950064891
923,2020,Zero_migration,female,25plus,75.7536007725959
923,2020,Zero_migration,male,25plus,71.2671951414657
923,2020,Constant_fertility,female,25_49,35.1751550082957
923,2020,Constant_fertility,male,25_49,39.4312712492425
923,2020,Constant_mortality,female,25_49,35.1203069975681
923,2020,Constant_mortality,male,25_49,39.3118485740786
923,2020,High_variant,female,25_49,34.7750617616931
923,2020,High_variant,male,25_49,38.9056809099321
923,2020,Instant_replacement,female,25_49,34.5024687704243
923,2020,Instant_replacement,male,25_49,38.5446293864865
923,2020,Low_variant,female,25_49,35.337088105986
923,2020,Low_variant,male,25_49,39.6527606444326
923,2020,Medium_variant,female,25_49,35.0538216173522
923,2020,Medium_variant,male,25_49,39.2756676015561
923,2020,No_change,female,25_49,35.2397923765589
923,2020,No_change,male,25_49,39.4705750985365
923,2020,Zero_migration,female,25_49,35.0253340857799
923,2020,Zero_migration,male,25_49,39.2557616981781
923,2020,Constant_fertility,female,25_64,55.6713234832916
923,2020,Constant_fertility,male,25_64,58.6797524305288
923,2020,Constant_mortality,female,25_64,55.5609784267106
923,2020,Constant_mortality,male,25_64,58.4671137355739
923,2020,High_variant,female,25_64,55.0381003873355
923,2020,High_variant,male,25_64,57.8975937525682
923,2020,Instant_replacement,female,25_64,54.6066705160918
923,2020,Instant_replacement,male,25_64,57.3602939562585
923,2020,Low_variant,female,25_64,55.9276131815756
923,2020,Low_variant,male,25_64,59.009362470073
923,2020,Medium_variant,female,25_64,55.479290485713
923,2020,Medium_variant,male,25_64,58.4481904434498
923,2020,No_change,female,25_64,55.7500065170653
923,2020,No_change,male,25_64,58.7031820481807
923,2020,Zero_migration,female,25_64,55.4742159376259
923,2020,Zero_migration,male,25_64,58.4473949684651
923,2020,Constant_fertility,female,25_69,62.6862207224993
923,2020,Constant_fertility,male,25_69,64.0716149984553
923,2020,Constant_mortality,female,25_69,62.5445172342521
923,2020,Constant_mortality,male,25_69,63.8217593522066
923,2020,High_variant,female,25_69,61.9732079849523
923,2020,High_variant,male,25_69,63.2175866904571
923,2020,Instant_replacement,female,25_69,61.4874155438371
923,2020,Instant_replacement,male,25_69,62.6309164292173
923,2020,Low_variant,female,25_69,62.974804352101
923,2020,Low_variant,male,25_69,64.4315116694288
923,2020,Medium_variant,female,25_69,62.4699904962531
923,2020,Medium_variant,male,25_69,63.8187756480853
923,2020,No_change,female,25_69,62.7573045355149
923,2020,No_change,male,25_69,64.0794477187986
923,2020,Zero_migration,female,25_69,62.4763575216767
923,2020,Zero_migration,male,25_69,63.8269191982735
923,2020,Constant_fertility,female,50plus,40.8120355465895
923,2020,Constant_fertility,male,50plus,32.0970933216089
923,2020,Constant_mortality,female,50plus,40.5564304791141
