global,year,variant,freq,agebroad,totaldeaths
900,2060,zero_migration,5yearly,70plus,382684.936
900,2060,constant_fertility,5yearly,80plus,260502.801
900,2060,constant_mortality,5yearly,80plus,217218.838
900,2060,high_variant,5yearly,80plus,260502.89
900,2060,instant_replacement,5yearly,80plus,260492.505
900,2060,low_variant,5yearly,80plus,260502.944
900,2060,medium_variant,5yearly,80plus,260502.906
900,2060,momentum,5yearly,80plus,217647.633
900,2060,no_change,5yearly,80plus,217221.888
900,2060,zero_migration,5yearly,80plus,261182.174
900,2060,constant_fertility,5yearly,90plus,107243.536
900,2060,constant_mortality,5yearly,90plus,63941.547
900,2060,high_variant,5yearly,90plus,107243.584
900,2060,instant_replacement,5yearly,90plus,107241.739
900,2060,low_variant,5yearly,90plus,107243.567
900,2060,medium_variant,5yearly,90plus,107243.56
900,2060,momentum,5yearly,90plus,63907.908
900,2060,no_change,5yearly,90plus,63941.91
900,2060,zero_migration,5yearly,90plus,107252.497
900,2065,constant_fertility,5yearly,0_4,30264.319
900,2065,constant_mortality,5yearly,0_4,37977.46
900,2065,high_variant,5yearly,0_4,15693.635
900,2065,instant_replacement,5yearly,0_4,6794.561
900,2065,low_variant,5yearly,0_4,6852.257
900,2065,medium_variant,5yearly,0_4,10727.237
900,2065,momentum,5yearly,0_4,29486.846
900,2065,no_change,5yearly,0_4,106448.786
900,2065,zero_migration,5yearly,0_4,10896.899
900,2065,constant_fertility,5yearly,5_9,2751.36
900,2065,high_variant,5yearly,5_9,1602.204
900,2065,low_variant,5yearly,5_9,789.728
900,2065,medium_variant,5yearly,5_9,1156.075
900,2065,constant_fertility,5yearly,10_14,2323.485
900,2065,high_variant,5yearly,10_14,1527.451
900,2065,low_variant,5yearly,10_14,788.695
900,2065,medium_variant,5yearly,10_14,1125.538
900,2065,constant_fertility,5yearly,15_19,3194.399
900,2065,high_variant,5yearly,15_19,2337.187
900,2065,low_variant,5yearly,15_19,1289.616
900,2065,medium_variant,5yearly,15_19,1774.784
900,2065,constant_fertility,5yearly,20_24,4151.067
900,2065,high_variant,5yearly,20_24,3289.967
900,2065,low_variant,5yearly,20_24,1953.823
900,2065,medium_variant,5yearly,20_24,2585.372
900,2065,constant_fertility,5yearly,25_29,4370.933
900,2065,high_variant,5yearly,25_29,3707.856
900,2065,low_variant,5yearly,25_29,2367.538
900,2065,medium_variant,5yearly,25_29,3016.974
900,2065,constant_fertility,5yearly,30_34,4605.434
900,2065,high_variant,5yearly,30_34,4160.786
900,2065,low_variant,5yearly,30_34,2793.492
900,2065,medium_variant,5yearly,30_34,3469.956
900,2065,constant_fertility,5yearly,35_39,5319.071
900,2065,high_variant,5yearly,35_39,5111.139
900,2065,low_variant,5yearly,35_39,3509.492
900,2065,medium_variant,5yearly,35_39,4309.257
900,2065,constant_fertility,5yearly,40_44,6604.333
900,2065,high_variant,5yearly,40_44,6645.989
900,2065,low_variant,5yearly,40_44,4772.238
900,2065,medium_variant,5yearly,40_44,5709.242
900,2065,constant_fertility,5yearly,45_49,8818.29
900,2065,high_variant,5yearly,45_49,9047.824
900,2065,low_variant,5yearly,45_49,7156.925
900,2065,medium_variant,5yearly,45_49,8102.673
900,2065,constant_fertility,5yearly,50_54,12076.826
900,2065,high_variant,5yearly,50_54,12255.743
900,2065,low_variant,5yearly,50_54,11245.047
900,2065,medium_variant,5yearly,50_54,11750.69
900,2065,constant_fertility,5yearly,55_59,16903.252
900,2065,high_variant,5yearly,55_59,16903.25
900,2065,low_variant,5yearly,55_59,16903.257
900,2065,medium_variant,5yearly,55_59,16903.252
900,2065,constant_fertility,5yearly,60_64,24456.903
900,2065,high_variant,5yearly,60_64,24456.904
900,2065,low_variant,5yearly,60_64,24456.916
900,2065,medium_variant,5yearly,60_64,24456.906
900,2065,constant_fertility,5yearly,65_69,35335.395
900,2065,high_variant,5yearly,65_69,35335.403
900,2065,low_variant,5yearly,65_69,35335.422
900,2065,medium_variant,5yearly,65_69,35335.407
900,2065,constant_fertility,5yearly,70_74,50414.253
900,2065,high_variant,5yearly,70_74,50414.254
900,2065,low_variant,5yearly,70_74,50414.272
900,2065,medium_variant,5yearly,70_74,50414.261
900,2065,constant_fertility,5yearly,75_79,69473.306
900,2065,high_variant,5yearly,75_79,69473.315
900,2065,low_variant,5yearly,75_79,69473.339
900,2065,medium_variant,5yearly,75_79,69473.323
900,2065,constant_fertility,5yearly,80_84,83188.926
900,2065,high_variant,5yearly,80_84,83188.936
900,2065,low_variant,5yearly,80_84,83188.992
900,2065,medium_variant,5yearly,80_84,83188.934
900,2065,constant_fertility,5yearly,85_89,82127.251
900,2065,high_variant,5yearly,85_89,82127.278
900,2065,low_variant,5yearly,85_89,82127.298
900,2065,medium_variant,5yearly,85_89,82127.305
900,2065,constant_fertility,5yearly,90_94,66884.759
900,2065,high_variant,5yearly,90_94,66884.783
900,2065,low_variant,5yearly,90_94,66884.777
900,2065,medium_variant,5yearly,90_94,66884.778
900,2065,constant_fertility,5yearly,95plus,51258.938
900,2065,high_variant,5yearly,95plus,51258.974
900,2065,low_variant,5yearly,95plus,51258.945
900,2065,medium_variant,5yearly,95plus,51258.948
900,2065,constant_fertility,5yearly,0_14,35339.164
900,2065,constant_mortality,5yearly,0_14,46444.295
900,2065,high_variant,5yearly,0_14,18823.29
900,2065,instant_replacement,5yearly,0_14,8176.06799999999
900,2065,low_variant,5yearly,0_14,8430.68
900,2065,medium_variant,5yearly,0_14,13008.85
900,2065,momentum,5yearly,0_14,35279.722
900,2065,no_change,5yearly,0_14,125654.192
900,2065,zero_migration,5yearly,0_14,13209.992
900,2065,constant_fertility,5yearly,0_19,38533.563
900,2065,constant_mortality,5yearly,0_19,51545.378
900,2065,high_variant,5yearly,0_19,21160.477
900,2065,instant_replacement,5yearly,0_19,9344.96199999999
900,2065,low_variant,5yearly,0_19,9720.296
900,2065,medium_variant,5yearly,0_19,14783.634
900,2065,momentum,5yearly,0_19,39021.51
900,2065,no_change,5yearly,0_19,134881.452
900,2065,zero_migration,5yearly,0_19,15006.184
900,2065,constant_fertility,5yearly,0_24,42684.63
900,2065,constant_mortality,5yearly,0_24,58542.874
900,2065,high_variant,5yearly,0_24,24450.444
900,2065,instant_replacement,5yearly,0_24,11139.992
900,2065,low_variant,5yearly,0_24,11674.119
900,2065,medium_variant,5yearly,0_24,17369.006
900,2065,momentum,5yearly,0_24,44324.381
900,2065,no_change,5yearly,0_24,146151.644
900,2065,zero_migration,5yearly,0_24,17619.856
900,2065,constant_fertility,5yearly,5_14,5074.845
900,2065,constant_mortality,5yearly,5_14,8466.835
900,2065,high_variant,5yearly,5_14,3129.655
900,2065,instant_replacement,5yearly,5_14,1381.507
900,2065,low_variant,5yearly,5_14,1578.423
900,2065,medium_variant,5yearly,5_14,2281.613
900,2065,momentum,5yearly,5_14,5792.876
900,2065,no_change,5yearly,5_14,19205.406
900,2065,zero_migration,5yearly,5_14,2313.093
900,2065,constant_fertility,5yearly,15plus,529183.336
900,2065,constant_mortality,5yearly,15plus,621717.193
900,2065,high_variant,5yearly,15plus,526599.588
900,2065,instant_replacement,5yearly,15plus,512954.207
900,2065,low_variant,5yearly,15plus,515131.389
900,2065,medium_variant,5yearly,15plus,520762.062
900,2065,momentum,5yearly,15plus,607964.024
900,2065,no_change,5yearly,15plus,643969.512
900,2065,zero_migration,5yearly,15plus,523736.899
900,2065,constant_fertility,5yearly,15_24,7345.466
900,2065,constant_mortality,5yearly,15_24,12098.579
900,2065,high_variant,5yearly,15_24,5627.154
900,2065,instant_replacement,5yearly,15_24,2963.924
900,2065,low_variant,5yearly,15_24,3243.439
900,2065,medium_variant,5yearly,15_24,4360.156
900,2065,momentum,5yearly,15_24,9044.659
900,2065,no_change,5yearly,15_24,20497.452
900,2065,zero_migration,5yearly,15_24,4409.864
900,2065,constant_fertility,5yearly,15_49,37063.527
900,2065,constant_mortality,5yearly,15_49,71433.65
900,2065,high_variant,5yearly,15_49,34300.748
900,2065,instant_replacement,5yearly,15_49,22328.86
900,2065,low_variant,5yearly,15_49,23843.124
900,2065,medium_variant,5yearly,15_49,28968.258
900,2065,momentum,5yearly,15_49,57318.194
900,2065,no_change,5yearly,15_49,93062.474
900,2065,zero_migration,5yearly,15_49,29306.198
900,2065,constant_fertility,5yearly,15_59,66043.605
900,2065,constant_mortality,5yearly,15_59,124144.002
900,2065,high_variant,5yearly,15_59,63459.741
900,2065,instant_replacement,5yearly,15_59,49854.536
900,2065,low_variant,5yearly,15_59,51991.428
900,2065,medium_variant,5yearly,15_59,57622.2
900,2065,momentum,5yearly,15_59,108548.506
900,2065,no_change,5yearly,15_59,146377.807
900,2065,zero_migration,5yearly,15_59,58247.49
900,2065,constant_fertility,5yearly,15_64,90500.508
900,2065,constant_mortality,5yearly,15_64,166082.034
900,2065,high_variant,5yearly,15_64,87916.645
900,2065,instant_replacement,5yearly,15_64,74306.745
900,2065,low_variant,5yearly,15_64,76448.344
900,2065,medium_variant,5yearly,15_64,82079.106
900,2065,momentum,5yearly,15_64,150810.979
900,2065,no_change,5yearly,15_64,188319.03
900,2065,zero_migration,5yearly,15_64,82974.157
900,2065,constant_fertility,5yearly,20plus,525988.937
900,2065,constant_mortality,5yearly,20plus,616616.11
900,2065,high_variant,5yearly,20plus,524262.401
900,2065,instant_replacement,5yearly,20plus,511785.313
900,2065,low_variant,5yearly,20plus,513841.773
900,2065,medium_variant,5yearly,20plus,518987.278
900,2065,momentum,5yearly,20plus,604222.236
900,2065,no_change,5yearly,20plus,634742.252
900,2065,zero_migration,5yearly,20plus,521940.707
900,2065,constant_fertility,5yearly,20_64,87306.109
900,2065,constant_mortality,5yearly,20_64,160980.951
900,2065,high_variant,5yearly,20_64,85579.458
900,2065,instant_replacement,5yearly,20_64,73137.851
900,2065,low_variant,5yearly,20_64,75158.728
900,2065,medium_variant,5yearly,20_64,80304.322
900,2065,momentum,5yearly,20_64,147069.191
900,2065,no_change,5yearly,20_64,179091.77
900,2065,zero_migration,5yearly,20_64,81177.965
900,2065,constant_fertility,5yearly,20_69,122641.504
900,2065,constant_mortality,5yearly,20_69,218154.181
900,2065,high_variant,5yearly,20_69,120914.861
900,2065,instant_replacement,5yearly,20_69,108467.319
900,2065,low_variant,5yearly,20_69,110494.15
900,2065,medium_variant,5yearly,20_69,115639.729
900,2065,momentum,5yearly,20_69,204673.631
900,2065,no_change,5yearly,20_69,236268.589
900,2065,zero_migration,5yearly,20_69,116909.967
900,2065,constant_fertility,5yearly,25plus,521837.87
900,2065,constant_mortality,5yearly,25plus,609618.614
900,2065,high_variant,5yearly,25plus,520972.434
900,2065,instant_replacement,5yearly,25plus,509990.283
900,2065,low_variant,5yearly,25plus,511887.95
900,2065,medium_variant,5yearly,25plus,516401.906
900,2065,momentum,5yearly,25plus,598919.365
900,2065,no_change,5yearly,25plus,623472.06
900,2065,zero_migration,5yearly,25plus,519327.035
900,2065,constant_fertility,5yearly,25_69,118490.437
900,2065,constant_mortality,5yearly,25_69,211156.685
900,2065,high_variant,5yearly,25_69,117624.894
900,2065,instant_replacement,5yearly,25_69,106672.289
900,2065,low_variant,5yearly,25_69,108540.327
900,2065,medium_variant,5yearly,25_69,113054.357
900,2065,momentum,5yearly,25_69,199370.76
900,2065,no_change,5yearly,25_69,224998.397
900,2065,zero_migration,5yearly,25_69,114296.295
900,2065,constant_fertility,5yearly,40plus,507542.432
900,2065,constant_mortality,5yearly,40plus,580693.302
900,2065,high_variant,5yearly,40plus,507992.653
900,2065,instant_replacement,5yearly,40plus,501655.839
900,2065,low_variant,5yearly,40plus,503217.428
900,2065,medium_variant,5yearly,40plus,505605.719
900,2065,momentum,5yearly,40plus,575606.631
900,2065,no_change,5yearly,40plus,584951.396
900,2065,zero_migration,5yearly,40plus,508404.583
900,2065,constant_fertility,5yearly,50plus,492119.809
900,2065,constant_mortality,5yearly,50plus,550283.543
900,2065,high_variant,5yearly,50plus,492298.84
900,2065,instant_replacement,5yearly,50plus,490625.347
900,2065,low_variant,5yearly,50plus,491288.265
900,2065,medium_variant,5yearly,50plus,491793.804
900,2065,momentum,5yearly,50plus,550645.83
900,2065,no_change,5yearly,50plus,550907.038
900,2065,zero_migration,5yearly,50plus,494430.701
900,2065,constant_fertility,5yearly,60plus,463139.731
900,2065,constant_mortality,5yearly,60plus,497573.191
900,2065,high_variant,5yearly,60plus,463139.847
900,2065,instant_replacement,5yearly,60plus,463099.671
900,2065,low_variant,5yearly,60plus,463139.961
900,2065,medium_variant,5yearly,60plus,463139.862
900,2065,momentum,5yearly,60plus,499415.518
900,2065,no_change,5yearly,60plus,497591.705
900,2065,zero_migration,5yearly,60plus,465489.409
900,2065,constant_fertility,5yearly,65plus,438682.828
900,2065,constant_mortality,5yearly,65plus,455635.159
900,2065,high_variant,5yearly,65plus,438682.943
900,2065,instant_replacement,5yearly,65plus,438647.462
900,2065,low_variant,5yearly,65plus,438683.045
900,2065,medium_variant,5yearly,65plus,438682.956
900,2065,momentum,5yearly,65plus,457153.045
900,2065,no_change,5yearly,65plus,455650.482
900,2065,zero_migration,5yearly,65plus,440762.742
900,2065,constant_fertility,5yearly,70plus,403347.433
900,2065,constant_mortality,5yearly,70plus,398461.929
900,2065,high_variant,5yearly,70plus,403347.54
900,2065,instant_replacement,5yearly,70plus,403317.994
900,2065,low_variant,5yearly,70plus,403347.623
900,2065,medium_variant,5yearly,70plus,403347.549
900,2065,momentum,5yearly,70plus,399548.605
900,2065,no_change,5yearly,70plus,398473.663
900,2065,zero_migration,5yearly,70plus,405030.74
900,2065,constant_fertility,5yearly,80plus,283459.874
900,2065,constant_mortality,5yearly,80plus,229508.127
900,2065,high_variant,5yearly,80plus,283459.971
900,2065,instant_replacement,5yearly,80plus,283445.203
900,2065,low_variant,5yearly,80plus,283460.012
900,2065,medium_variant,5yearly,80plus,283459.965
900,2065,momentum,5yearly,80plus,229794.609
900,2065,no_change,5yearly,80plus,229512.573
900,2065,zero_migration,5yearly,80plus,284192.526
900,2065,constant_fertility,5yearly,90plus,118143.697
900,2065,constant_mortality,5yearly,90plus,65361.628
900,2065,high_variant,5yearly,90plus,118143.757
900,2065,instant_replacement,5yearly,90plus,118140.909
900,2065,low_variant,5yearly,90plus,118143.722
900,2065,medium_variant,5yearly,90plus,118143.726
900,2065,momentum,5yearly,90plus,65283.655
900,2065,no_change,5yearly,90plus,65362.175
900,2065,zero_migration,5yearly,90plus,118139.86
900,2070,constant_fertility,5yearly,0_4,32025.838
900,2070,constant_mortality,5yearly,0_4,37292.864
900,2070,high_variant,5yearly,0_4,14901.112
900,2070,instant_replacement,5yearly,0_4,6177.595
900,2070,low_variant,5yearly,0_4,6028.131
900,2070,medium_variant,5yearly,0_4,9833.84800000001
900,2070,momentum,5yearly,0_4,29368.728
900,2070,no_change,5yearly,0_4,120458.426
900,2070,zero_migration,5yearly,0_4,9995.93899999999
900,2070,constant_fertility,5yearly,5_9,2882.245
900,2070,high_variant,5yearly,5_9,1511.228
900,2070,low_variant,5yearly,5_9,696.99
900,2070,medium_variant,5yearly,5_9,1058.233
900,2070,constant_fertility,5yearly,10_14,2434.165
900,2070,high_variant,5yearly,10_14,1452.718
900,2070,low_variant,5yearly,10_14,700.449
900,2070,medium_variant,5yearly,10_14,1038.439
900,2070,constant_fertility,5yearly,15_19,3375.408
900,2070,high_variant,5yearly,15_19,2269.257
900,2070,low_variant,5yearly,15_19,1157.936
900,2070,medium_variant,5yearly,15_19,1663.841
900,2070,constant_fertility,5yearly,20_24,4371.924
900,2070,high_variant,5yearly,20_24,3227.978
900,2070,low_variant,5yearly,20_24,1760.441
900,2070,medium_variant,5yearly,20_24,2438.802
900,2070,constant_fertility,5yearly,25_29,4566.792
900,2070,high_variant,5yearly,25_29,3646.43
900,2070,low_variant,5yearly,25_29,2152.121
900,2070,medium_variant,5yearly,25_29,2857.921
900,2070,constant_fertility,5yearly,30_34,4755.466
900,2070,high_variant,5yearly,30_34,4058.692
900,2070,low_variant,5yearly,30_34,2578.416
900,2070,medium_variant,5yearly,30_34,3295.708
900,2070,constant_fertility,5yearly,35_39,5429.633
900,2070,high_variant,5yearly,35_39,4924.251
900,2070,low_variant,5yearly,35_39,3290.636
900,2070,medium_variant,5yearly,35_39,4098.916
900,2070,constant_fertility,5yearly,40_44,6696.836
900,2070,high_variant,5yearly,40_44,6462.765
900,2070,low_variant,5yearly,40_44,4413.817
900,2070,medium_variant,5yearly,40_44,5436.951
900,2070,constant_fertility,5yearly,45_49,8933.105
900,2070,high_variant,5yearly,45_49,9022.29899999999
900,2070,low_variant,5yearly,45_49,6456.385
900,2070,medium_variant,5yearly,45_49,7739.491
900,2070,constant_fertility,5yearly,50_54,12307.655
900,2070,high_variant,5yearly,50_54,12641.685
900,2070,low_variant,5yearly,50_54,9982.215
900,2070,medium_variant,5yearly,50_54,11312.323
900,2070,constant_fertility,5yearly,55_59,16975.155
900,2070,high_variant,5yearly,55_59,17229.718
900,2070,low_variant,5yearly,55_59,15805.154
900,2070,medium_variant,5yearly,55_59,16517.84
900,2070,constant_fertility,5yearly,60_64,24348.58
900,2070,high_variant,5yearly,60_64,24348.581
900,2070,low_variant,5yearly,60_64,24348.592
900,2070,medium_variant,5yearly,60_64,24348.582
900,2070,constant_fertility,5yearly,65_69,35397.985
900,2070,high_variant,5yearly,65_69,35397.982
900,2070,low_variant,5yearly,65_69,35397.995
900,2070,medium_variant,5yearly,65_69,35397.983
900,2070,constant_fertility,5yearly,70_74,49580.838
900,2070,high_variant,5yearly,70_74,49580.818
900,2070,low_variant,5yearly,70_74,49580.848
900,2070,medium_variant,5yearly,70_74,49580.834
900,2070,constant_fertility,5yearly,75_79,67083.897
900,2070,high_variant,5yearly,75_79,67083.902
900,2070,low_variant,5yearly,75_79,67083.924
900,2070,medium_variant,5yearly,75_79,67083.916
900,2070,constant_fertility,5yearly,80_84,85852.493
900,2070,high_variant,5yearly,80_84,85852.52
900,2070,low_variant,5yearly,80_84,85852.563
900,2070,medium_variant,5yearly,80_84,85852.5170000001
900,2070,constant_fertility,5yearly,85_89,91382.821
900,2070,high_variant,5yearly,85_89,91382.822
900,2070,low_variant,5yearly,85_89,91382.838
900,2070,medium_variant,5yearly,85_89,91382.817
900,2070,constant_fertility,5yearly,90_94,72447.131
