global,year,variant,gender,freq,agebroad,percentagetotaldeaths
900,2005,estimates,male,5yearly,15_24,3.52864713067526
900,2005,estimates,female,5yearly,15_49,14.3590279935052
900,2005,estimates,male,5yearly,15_49,18.6569818648014
900,2005,estimates,female,5yearly,15_59,22.2512769014405
900,2005,estimates,male,5yearly,15_59,29.691141601813
900,2005,estimates,female,5yearly,15_64,27.6867909437148
900,2005,estimates,male,5yearly,15_64,36.6099740414434
900,2005,estimates,female,5yearly,20plus,81.4953866579593
900,2005,estimates,male,5yearly,20plus,81.2443192612024
900,2005,estimates,female,5yearly,20_64,26.3556494350453
900,2005,estimates,male,5yearly,20_64,35.1200401412305
900,2005,estimates,female,5yearly,20_69,33.5686504784778
900,2005,estimates,male,5yearly,20_69,43.6556128397602
900,2005,estimates,female,5yearly,25plus,79.8021948140057
900,2005,estimates,male,5yearly,25plus,79.20560603074
900,2005,estimates,female,5yearly,25_69,31.8754586345242
900,2005,estimates,male,5yearly,25_69,41.6168996092978
900,2005,estimates,female,5yearly,40plus,73.7337193610106
900,2005,estimates,male,5yearly,40plus,71.5326324813503
900,2005,estimates,female,5yearly,50plus,68.4675001731235
900,2005,estimates,male,5yearly,50plus,64.0772712966139
900,2005,estimates,female,5yearly,60plus,60.5752512651882
900,2005,estimates,male,5yearly,60plus,53.0431115596023
900,2005,estimates,female,5yearly,65plus,55.1397372229139
900,2005,estimates,male,5yearly,65plus,46.1242791199719
900,2005,estimates,female,5yearly,70plus,47.9267361794815
900,2005,estimates,male,5yearly,70plus,37.5887064214422
900,2005,estimates,female,5yearly,80plus,27.3279502674978
900,2005,estimates,male,5yearly,80plus,16.9121682580578
900,2005,estimates,female,5yearly,90plus,7.32259386164512
900,2005,estimates,male,5yearly,90plus,3.00752528070699
900,2010,estimates,female,5yearly,0_4,12.21370004019
900,2010,estimates,male,5yearly,0_4,12.4235248009947
900,2010,estimates,female,5yearly,0_14,14.4095036584649
900,2010,estimates,male,5yearly,0_14,14.6274036693139
900,2010,estimates,female,5yearly,0_19,15.5847230318944
900,2010,estimates,male,5yearly,0_19,15.9887787918247
900,2010,estimates,female,5yearly,0_24,17.0795740183872
900,2010,estimates,male,5yearly,0_24,17.8866918339034
900,2010,estimates,female,5yearly,5_14,2.19580361827486
900,2010,estimates,male,5yearly,5_14,2.2038788683192
900,2010,estimates,female,5yearly,15plus,85.5904963415351
900,2010,estimates,male,5yearly,15plus,85.3725963306862
900,2010,estimates,female,5yearly,15_24,2.67007035992234
900,2010,estimates,male,5yearly,15_24,3.25928816458953
900,2010,estimates,female,5yearly,15_49,12.8874806872908
900,2010,estimates,male,5yearly,15_49,17.3554579415838
900,2010,estimates,female,5yearly,15_59,20.8698455261032
900,2010,estimates,male,5yearly,15_59,28.6216318038307
900,2010,estimates,female,5yearly,15_64,26.8728104225836
900,2010,estimates,male,5yearly,15_64,36.3182617129789
900,2010,estimates,female,5yearly,20plus,84.4152769681056
900,2010,estimates,male,5yearly,20plus,84.0112212081753
900,2010,estimates,female,5yearly,20_64,25.6975910491541
900,2010,estimates,male,5yearly,20_64,34.9568865904681
900,2010,estimates,female,5yearly,20_69,33.1161690176899
900,2010,estimates,male,5yearly,20_69,43.6870234826018
900,2010,estimates,female,5yearly,25plus,82.9204259816128
900,2010,estimates,male,5yearly,25plus,82.1133081660966
900,2010,estimates,female,5yearly,25_69,31.6213180311971
900,2010,estimates,male,5yearly,25_69,41.7891104405231
900,2010,estimates,female,5yearly,40plus,77.6212845433942
900,2010,estimates,male,5yearly,40plus,75.0149440798372
900,2010,estimates,female,5yearly,50plus,72.7030156542444
900,2010,estimates,male,5yearly,50plus,68.0171383891023
900,2010,estimates,female,5yearly,60plus,64.7206508154319
900,2010,estimates,male,5yearly,60plus,56.7509645268554
900,2010,estimates,female,5yearly,65plus,58.7176859189515
900,2010,estimates,male,5yearly,65plus,49.0543346177073
900,2010,estimates,female,5yearly,70plus,51.2991079504156
900,2010,estimates,male,5yearly,70plus,40.3241977255735
900,2010,estimates,female,5yearly,80plus,30.508216359698
900,2010,estimates,male,5yearly,80plus,19.3370404893589
900,2010,estimates,female,5yearly,90plus,8.56081154571303
900,2010,estimates,male,5yearly,90plus,3.67646785871936
900,2015,constant_fertility,female,5yearly,0_4,10.7368511442704
900,2015,constant_fertility,male,5yearly,0_4,11.0270023564092
900,2015,constant_mortality,female,5yearly,0_4,11.1983060427562
900,2015,constant_mortality,male,5yearly,0_4,11.3892442245499
900,2015,high_variant,female,5yearly,0_4,10.8199671447732
900,2015,high_variant,male,5yearly,0_4,11.107420100964
900,2015,instant_replacement,female,5yearly,0_4,7.96323468180275
900,2015,instant_replacement,male,5yearly,0_4,8.15368124407428
900,2015,low_variant,female,5yearly,0_4,9.64568283040575
900,2015,low_variant,male,5yearly,0_4,9.8917930279732
900,2015,medium_variant,female,5yearly,0_4,10.2369671744116
900,2015,medium_variant,male,5yearly,0_4,10.5040683415262
900,2015,momentum,female,5yearly,0_4,8.86999137801057
900,2015,momentum,male,5yearly,0_4,9.00635661074208
900,2015,no_change,female,5yearly,0_4,11.7375168986887
900,2015,no_change,male,5yearly,0_4,11.9485636876441
900,2015,zero_migration,female,5yearly,0_4,10.2510960834867
900,2015,zero_migration,male,5yearly,0_4,10.5181148438584
900,2015,constant_fertility,female,5yearly,0_14,12.6470098603129
900,2015,constant_fertility,male,5yearly,0_14,12.9934168228205
900,2015,constant_mortality,female,5yearly,0_14,13.2988757101073
900,2015,constant_mortality,male,5yearly,0_14,13.4981069360787
900,2015,high_variant,female,5yearly,0_14,12.7283464203646
900,2015,high_variant,male,5yearly,0_14,13.0720586468894
900,2015,instant_replacement,female,5yearly,0_14,9.93275718310695
900,2015,instant_replacement,male,5yearly,0_14,10.1836087215498
900,2015,low_variant,female,5yearly,0_14,11.579193875658
900,2015,low_variant,male,5yearly,0_14,11.8832976768833
900,2015,medium_variant,female,5yearly,0_14,12.1578251427693
900,2015,medium_variant,male,5yearly,0_14,12.4820391963121
900,2015,momentum,female,5yearly,0_14,11.0260779853621
900,2015,momentum,male,5yearly,0_14,11.172124071549
900,2015,no_change,female,5yearly,0_14,13.8253305860153
900,2015,no_change,male,5yearly,0_14,14.0441141382961
900,2015,zero_migration,female,5yearly,0_14,12.1720923842753
900,2015,zero_migration,male,5yearly,0_14,12.4959873938656
900,2015,constant_fertility,female,5yearly,0_19,13.6733799545676
900,2015,constant_fertility,male,5yearly,0_19,14.2148990657714
900,2015,constant_mortality,female,5yearly,0_19,14.4078496785337
900,2015,constant_mortality,male,5yearly,0_19,14.7740185316698
900,2015,high_variant,female,5yearly,0_19,13.7537607754967
900,2015,high_variant,male,5yearly,0_19,14.292437583095
900,2015,instant_replacement,female,5yearly,0_19,10.9910210979078
900,2015,instant_replacement,male,5yearly,0_19,11.4445417378375
900,2015,low_variant,female,5yearly,0_19,12.6181089544092
900,2015,low_variant,male,5yearly,0_19,13.1203685573977
900,2015,medium_variant,female,5yearly,0_19,13.189941859953
900,2015,medium_variant,male,5yearly,0_19,13.7107029061163
900,2015,momentum,female,5yearly,0_19,12.1652545821403
900,2015,momentum,male,5yearly,0_19,12.4831509407061
900,2015,no_change,female,5yearly,0_19,14.9275692034174
900,2015,no_change,male,5yearly,0_19,15.3119725813676
900,2015,zero_migration,female,5yearly,0_19,13.2050382642592
900,2015,zero_migration,male,5yearly,0_19,13.7252101295376
900,2015,constant_fertility,female,5yearly,0_24,14.9634482813629
900,2015,constant_fertility,male,5yearly,0_24,15.9030549109643
900,2015,constant_mortality,female,5yearly,0_24,15.7969104198078
900,2015,constant_mortality,male,5yearly,0_24,16.5194544791567
900,2015,high_variant,female,5yearly,0_24,15.0426270799164
900,2015,high_variant,male,5yearly,0_24,15.9790689904097
900,2015,instant_replacement,female,5yearly,0_24,12.3211814340804
900,2015,instant_replacement,male,5yearly,0_24,13.1872186241799
900,2015,low_variant,female,5yearly,0_24,13.9239485185989
900,2015,low_variant,male,5yearly,0_24,14.8300631687993
900,2015,medium_variant,female,5yearly,0_24,14.4872349124172
900,2015,medium_variant,male,5yearly,0_24,15.4087816760952
900,2015,momentum,female,5yearly,0_24,13.5922569023041
900,2015,momentum,male,5yearly,0_24,14.2766490418978
900,2015,no_change,female,5yearly,0_24,16.3081919614145
900,2015,no_change,male,5yearly,0_24,17.0463924806992
900,2015,zero_migration,female,5yearly,0_24,14.503494538844
900,2015,zero_migration,male,5yearly,0_24,15.4240312575876
900,2015,constant_fertility,female,5yearly,5_14,1.91015871604252
900,2015,constant_fertility,male,5yearly,5_14,1.96641446641136
900,2015,constant_mortality,female,5yearly,5_14,2.10056966735115
900,2015,constant_mortality,male,5yearly,5_14,2.10886271152881
900,2015,high_variant,female,5yearly,5_14,1.9083792755914
900,2015,high_variant,male,5yearly,5_14,1.96463854592538
900,2015,instant_replacement,female,5yearly,5_14,1.96952250130419
900,2015,instant_replacement,male,5yearly,5_14,2.0299274774755
900,2015,low_variant,female,5yearly,5_14,1.93351104525223
900,2015,low_variant,male,5yearly,5_14,1.99150464891011
900,2015,medium_variant,female,5yearly,5_14,1.92085796835767
900,2015,medium_variant,male,5yearly,5_14,1.97797085478593
900,2015,momentum,female,5yearly,5_14,2.15608660735152
900,2015,momentum,male,5yearly,5_14,2.16576746080692
900,2015,no_change,female,5yearly,5_14,2.08781368732663
900,2015,no_change,male,5yearly,5_14,2.09555045065199
900,2015,zero_migration,female,5yearly,5_14,1.92099630078863
900,2015,zero_migration,male,5yearly,5_14,1.9778725500071
900,2015,constant_fertility,female,5yearly,15plus,87.3529901396871
900,2015,constant_fertility,male,5yearly,15plus,87.0065831771795
900,2015,constant_mortality,female,5yearly,15plus,86.7011242898927
900,2015,constant_mortality,male,5yearly,15plus,86.5018930639213
900,2015,high_variant,female,5yearly,15plus,87.2716535796354
900,2015,high_variant,male,5yearly,15plus,86.9279413531106
900,2015,instant_replacement,female,5yearly,15plus,90.0672428168931
900,2015,instant_replacement,male,5yearly,15plus,89.8163912784502
900,2015,low_variant,female,5yearly,15plus,88.420806124342
900,2015,low_variant,male,5yearly,15plus,88.1167023231167
900,2015,medium_variant,female,5yearly,15plus,87.8421748572307
900,2015,medium_variant,male,5yearly,15plus,87.5179608036879
900,2015,momentum,female,5yearly,15plus,88.9739220146379
900,2015,momentum,male,5yearly,15plus,88.827875928451
900,2015,no_change,female,5yearly,15plus,86.1746694139847
900,2015,no_change,male,5yearly,15plus,85.955885861704
900,2015,zero_migration,female,5yearly,15plus,87.8279076157247
900,2015,zero_migration,male,5yearly,15plus,87.5040126061345
900,2015,constant_fertility,female,5yearly,15_24,2.31643842105001
900,2015,constant_fertility,male,5yearly,15_24,2.90963808814378
900,2015,constant_mortality,female,5yearly,15_24,2.49803470970052
900,2015,constant_mortality,male,5yearly,15_24,3.02134754307807
900,2015,high_variant,female,5yearly,15_24,2.31428065955181
900,2015,high_variant,male,5yearly,15_24,2.90701034352025
900,2015,instant_replacement,female,5yearly,15_24,2.38842425097345
900,2015,instant_replacement,male,5yearly,15_24,3.00360990263011
900,2015,low_variant,female,5yearly,15_24,2.34475464294092
900,2015,low_variant,male,5yearly,15_24,2.94676549191602
900,2015,medium_variant,female,5yearly,15_24,2.32940976964794
900,2015,medium_variant,male,5yearly,15_24,2.92674247978306
900,2015,momentum,female,5yearly,15_24,2.56617891694205
900,2015,momentum,male,5yearly,15_24,3.10452497034885
900,2015,no_change,female,5yearly,15_24,2.48286137539915
900,2015,no_change,male,5yearly,15_24,3.00227834240316
900,2015,zero_migration,female,5yearly,15_24,2.33140215456871
900,2015,zero_migration,male,5yearly,15_24,2.92804386372207
900,2015,constant_fertility,female,5yearly,15_49,11.6546510738
900,2015,constant_fertility,male,5yearly,15_49,16.0171940666477
900,2015,constant_mortality,female,5yearly,15_49,12.3769503165205
900,2015,constant_mortality,male,5yearly,15_49,16.5557884829617
900,2015,high_variant,female,5yearly,15_49,11.6437984524572
900,2015,high_variant,male,5yearly,15_49,16.0027213394985
900,2015,instant_replacement,female,5yearly,15_49,12.0168178747544
900,2015,instant_replacement,male,5yearly,15_49,16.5344862485439
900,2015,low_variant,female,5yearly,15_49,11.7971304813411
900,2015,low_variant,male,5yearly,15_49,16.2215648026092
900,2015,medium_variant,female,5yearly,15_49,11.7199224033376
900,2015,medium_variant,male,5yearly,15_49,16.111343904633
900,2015,momentum,female,5yearly,15_49,12.7073715439176
900,2015,momentum,male,5yearly,15_49,17.0073802870193
900,2015,no_change,female,5yearly,15_49,12.3017915119301
900,2015,no_change,male,5yearly,15_49,16.4512834517187
900,2015,zero_migration,female,5yearly,15_49,11.7234507604332
900,2015,zero_migration,male,5yearly,15_49,16.1148539923179
900,2015,constant_fertility,female,5yearly,15_59,19.5298706492895
900,2015,constant_fertility,male,5yearly,15_59,27.099057983008
900,2015,constant_mortality,female,5yearly,15_59,20.3045209129118
900,2015,constant_mortality,male,5yearly,15_59,27.6335506258043
900,2015,high_variant,female,5yearly,15_59,19.5116825564301
900,2015,high_variant,male,5yearly,15_59,27.0745665881407
900,2015,instant_replacement,female,5yearly,15_59,20.1367462201918
900,2015,instant_replacement,male,5yearly,15_59,27.9742321879002
900,2015,low_variant,female,5yearly,15_59,19.7686178983412
900,2015,low_variant,male,5yearly,15_59,27.4448281611033
900,2015,medium_variant,female,5yearly,15_59,19.6392444890281
900,2015,medium_variant,male,5yearly,15_59,27.2583408103733
900,2015,momentum,female,5yearly,15_59,20.8430624870474
900,2015,momentum,male,5yearly,15_59,28.3834138903976
900,2015,no_change,female,5yearly,15_59,20.1812218137861
900,2015,no_change,male,5yearly,15_59,27.4591220852412
900,2015,zero_migration,female,5yearly,15_59,19.6418652559979
900,2015,zero_migration,male,5yearly,15_59,27.2605514395634
900,2015,constant_fertility,female,5yearly,15_64,25.7740606619316
900,2015,constant_fertility,male,5yearly,15_64,35.1547447606096
900,2015,constant_mortality,female,5yearly,15_64,26.5505603539465
900,2015,constant_mortality,male,5yearly,15_64,35.6367621191873
900,2015,high_variant,female,5yearly,15_64,25.7500580809875
900,2015,high_variant,male,5yearly,15_64,35.1229709466508
900,2015,instant_replacement,female,5yearly,15_64,26.5749558124986
900,2015,instant_replacement,male,5yearly,15_64,36.2900731747531
900,2015,low_variant,female,5yearly,15_64,26.0891360702416
900,2015,low_variant,male,5yearly,15_64,35.6033027065191
900,2015,medium_variant,female,5yearly,15_64,25.9183993246029
900,2015,medium_variant,male,5yearly,15_64,35.3613757424137
900,2015,momentum,female,5yearly,15_64,27.2537957921512
900,2015,momentum,male,5yearly,15_64,36.6031217190532
900,2015,no_change,female,5yearly,15_64,26.3893292798006
900,2015,no_change,male,5yearly,15_64,35.4118233919389
900,2015,zero_migration,female,5yearly,15_64,25.9210098165518
900,2015,zero_migration,male,5yearly,15_64,35.3635840843663
900,2015,constant_fertility,female,5yearly,20plus,86.3266200454325
900,2015,constant_fertility,male,5yearly,20plus,85.7851009342286
900,2015,constant_mortality,female,5yearly,20plus,85.5921503214663
900,2015,constant_mortality,male,5yearly,20plus,85.2259814683302
900,2015,high_variant,female,5yearly,20plus,86.2462392245033
900,2015,high_variant,male,5yearly,20plus,85.707562416905
900,2015,instant_replacement,female,5yearly,20plus,89.0089789020922
900,2015,instant_replacement,male,5yearly,20plus,88.5554582621625
900,2015,low_variant,female,5yearly,20plus,87.3818910455907
900,2015,low_variant,male,5yearly,20plus,86.8796314426023
900,2015,medium_variant,female,5yearly,20plus,86.810058140047
900,2015,medium_variant,male,5yearly,20plus,86.2892970938838
900,2015,momentum,female,5yearly,20plus,87.8347454178597
900,2015,momentum,male,5yearly,20plus,87.5168490592939
900,2015,no_change,female,5yearly,20plus,85.0724307965826
900,2015,no_change,male,5yearly,20plus,84.6880274186324
900,2015,zero_migration,female,5yearly,20plus,86.7949617357408
900,2015,zero_migration,male,5yearly,20plus,86.2747898704625
900,2015,constant_fertility,female,5yearly,20_64,24.7476905676769
900,2015,constant_fertility,male,5yearly,20_64,33.9332625176588
900,2015,constant_mortality,female,5yearly,20_64,25.4415863855201
900,2015,constant_mortality,male,5yearly,20_64,34.3608505235962
900,2015,high_variant,female,5yearly,20_64,24.7246437258553
900,2015,high_variant,male,5yearly,20_64,33.9025920104452
900,2015,instant_replacement,female,5yearly,20_64,25.5166918976978
900,2015,instant_replacement,male,5yearly,20_64,35.0291401584654
900,2015,low_variant,female,5yearly,20_64,25.0502209914903
900,2015,low_variant,male,5yearly,20_64,34.3662318260047
900,2015,medium_variant,female,5yearly,20_64,24.8862826074192
900,2015,medium_variant,male,5yearly,20_64,34.1327120326096
900,2015,momentum,female,5yearly,20_64,26.1146191953729
900,2015,momentum,male,5yearly,20_64,35.2920948498961
900,2015,no_change,female,5yearly,20_64,25.2870906623985
900,2015,no_change,male,5yearly,20_64,34.1439649488674
