continent,year,variant,agebroad,population
909,2065,High_variant,20plus,51062.815
909,2065,Instant_replacement,20plus,45921.333
909,2065,Low_variant,20plus,42339.172
909,2065,Medium_variant,20plus,46656.651
909,2065,No_change,20plus,45901.646
909,2065,Zero_migration,20plus,38711.877
909,2065,Constant_fertility,20_64,37010.737
909,2065,Constant_mortality,20_64,33011.031
909,2065,High_variant,20_64,38445.328
909,2065,Instant_replacement,20_64,33303.838
909,2065,Low_variant,20_64,29721.685
909,2065,Medium_variant,20_64,34039.164
909,2065,No_change,20_64,35871.591
909,2065,Zero_migration,20_64,27271.264
909,2065,Constant_fertility,20_69,39907.632
909,2065,Constant_mortality,20_69,35665.753
909,2065,High_variant,20_69,41342.223
909,2065,Instant_replacement,20_69,36200.734
909,2065,Low_variant,20_69,32618.58
909,2065,Medium_variant,20_69,36936.059
909,2065,No_change,20_69,38526.316
909,2065,Zero_migration,20_69,29749.855
909,2065,Medium_variant,21plus,45855.264
909,2065,Constant_fertility,25plus,44721.828
909,2065,Constant_mortality,25plus,39126.346
909,2065,High_variant,25plus,46024.163
909,2065,Instant_replacement,25plus,41991.927
909,2065,Low_variant,25plus,39311.182
909,2065,Medium_variant,25plus,42655.528
909,2065,No_change,25plus,41116.242
909,2065,Zero_migration,25plus,35557.543
909,2065,Constant_fertility,25_49,21836.041
909,2065,Constant_mortality,25_49,19309.703
909,2065,High_variant,25_49,23138.376
909,2065,Instant_replacement,25_49,19106.122
909,2065,Low_variant,25_49,16425.395
909,2065,Medium_variant,25_49,19769.741
909,2065,No_change,25_49,21299.575
909,2065,Zero_migration,25_49,15597.846
909,2065,Constant_fertility,25_64,32104.341
909,2065,Constant_mortality,25_64,29096.303
909,2065,High_variant,25_64,33406.676
909,2065,Instant_replacement,25_64,29374.432
909,2065,Low_variant,25_64,26693.695
909,2065,Medium_variant,25_64,30038.041
909,2065,No_change,25_64,31086.187
909,2065,Zero_migration,25_64,24116.93
909,2065,Constant_fertility,25_69,35001.236
909,2065,Constant_mortality,25_69,31751.025
909,2065,High_variant,25_69,36303.571
909,2065,Instant_replacement,25_69,32271.328
909,2065,Low_variant,25_69,29590.59
909,2065,Medium_variant,25_69,32934.936
909,2065,No_change,25_69,33740.912
909,2065,Zero_migration,25_69,26595.521
909,2065,Constant_fertility,50plus,22885.787
909,2065,Constant_mortality,50plus,19816.643
909,2065,High_variant,50plus,22885.787
909,2065,Instant_replacement,50plus,22885.805
909,2065,Low_variant,50plus,22885.787
909,2065,Medium_variant,50plus,22885.787
909,2065,No_change,50plus,19816.667
909,2065,Zero_migration,50plus,19959.697
909,2065,Constant_fertility,60plus,15726.232
909,2065,Constant_mortality,60plus,12944.81
909,2065,High_variant,60plus,15726.232
909,2065,Instant_replacement,60plus,15726.241
909,2065,Low_variant,60plus,15726.232
909,2065,Medium_variant,60plus,15726.232
909,2065,No_change,60plus,12944.827
909,2065,Zero_migration,60plus,14041.572
909,2065,Constant_fertility,65plus,12617.487
909,2065,Constant_mortality,65plus,10030.043
909,2065,High_variant,65plus,12617.487
909,2065,Instant_replacement,65plus,12617.495
909,2065,Low_variant,65plus,12617.487
909,2065,Medium_variant,65plus,12617.487
909,2065,No_change,65plus,10030.055
909,2065,Zero_migration,65plus,11440.613
909,2065,Constant_fertility,70plus,9720.592
909,2065,Constant_mortality,70plus,7375.321
909,2065,High_variant,70plus,9720.592
909,2065,Instant_replacement,70plus,9720.599
909,2065,Low_variant,70plus,9720.592
909,2065,Medium_variant,70plus,9720.592
909,2065,No_change,70plus,7375.33
909,2065,Zero_migration,70plus,8962.022
909,2065,Constant_fertility,75plus,6999.857
909,2065,Constant_mortality,75plus,4960.984
909,2065,High_variant,75plus,6999.857
909,2065,Instant_replacement,75plus,6999.862
909,2065,Low_variant,75plus,6999.857
909,2065,Medium_variant,75plus,6999.857
909,2065,No_change,75plus,4960.992
909,2065,Zero_migration,75plus,6559.904
909,2065,Constant_fertility,80plus,4602.455
909,2065,Constant_mortality,80plus,2942.341
909,2065,High_variant,80plus,4602.455
909,2065,Instant_replacement,80plus,4602.46
909,2065,Low_variant,80plus,4602.455
909,2065,Medium_variant,80plus,4602.455
909,2065,No_change,80plus,2942.346
909,2065,Zero_migration,80plus,4383.571
909,2065,Constant_fertility,85plus,2643.137
909,2065,Constant_mortality,85plus,1436.115
909,2065,High_variant,85plus,2643.137
909,2065,Instant_replacement,85plus,2643.139
909,2065,Low_variant,85plus,2643.137
909,2065,Medium_variant,85plus,2643.137
909,2065,No_change,85plus,1436.119
909,2065,Zero_migration,85plus,2556.272
909,2065,Constant_fertility,90plus,1340.048
909,2065,Constant_mortality,90plus,581.999
909,2065,High_variant,90plus,1340.048
909,2065,Instant_replacement,90plus,1340.049
909,2065,Low_variant,90plus,1340.048
909,2065,Medium_variant,90plus,1340.048
909,2065,No_change,90plus,582
909,2065,Zero_migration,90plus,1314.717
909,2070,Constant_fertility,total,75680.683
909,2070,Constant_mortality,total,59381.76
909,2070,High_variant,total,76967.431
909,2070,Instant_replacement,total,63731.487
909,2070,Low_variant,total,52891.027
909,2070,Medium_variant,total,64105.665
909,2070,No_change,total,70326.323
909,2070,Zero_migration,total,51621.585
909,2070,Medium_variant,0_1,1545.122
909,2070,Constant_fertility,0_4,6256.979
909,2070,Constant_mortality,0_4,3738.108
909,2070,High_variant,0_4,5920.883
909,2070,Instant_replacement,0_4,4048.531
909,2070,Low_variant,0_4,2289.765
909,2070,Medium_variant,0_4,3872.569
909,2070,No_change,0_4,5966.784
909,2070,Zero_migration,0_4,3019.377
909,2070,Constant_fertility,0_14,17870.796
909,2070,Constant_mortality,0_14,11396.304
909,2070,High_variant,0_14,17468.214
909,2070,Instant_replacement,0_14,12145.977
909,2070,Low_variant,0_14,7272.082
909,2070,Medium_variant,0_14,11779.075
909,2070,No_change,0_14,17113.161
909,2070,Zero_migration,0_14,9192.613
909,2070,Medium_variant,0_17,14200.879
909,2070,Constant_fertility,0_19,23313.952
909,2070,Constant_mortality,0_19,15334.19
909,2070,High_variant,0_19,23034.073
909,2070,Instant_replacement,0_19,16201.491
909,2070,Low_variant,0_19,10033.797
909,2070,Medium_variant,0_19,15824.995
909,2070,No_change,0_19,22378.951
909,2070,Zero_migration,0_19,12348.902
909,2070,Constant_fertility,0_24,28524.171
909,2070,Constant_mortality,0_24,19308.332
909,2070,High_variant,0_24,28374.968
909,2070,Instant_replacement,0_24,20235.855
909,2070,Low_variant,0_24,12987.862
909,2070,Medium_variant,0_24,19902.093
909,2070,No_change,0_24,27434.047
909,2070,Zero_migration,0_24,15518.1
909,2070,Medium_variant,3_4,1553.231
909,2070,Medium_variant,3_5,2332.73
909,2070,Medium_variant,3_6,3114.425
909,2070,Medium_variant,4_5,1557
909,2070,Medium_variant,4_6,2338.695
909,2070,Medium_variant,5_10,4712.707
909,2070,Medium_variant,5_11,5507.143
909,2070,Constant_fertility,5_14,11613.817
909,2070,Constant_mortality,5_14,7658.196
909,2070,High_variant,5_14,11547.331
909,2070,Instant_replacement,5_14,8097.446
909,2070,Low_variant,5_14,4982.317
909,2070,Medium_variant,5_14,7906.506
909,2070,No_change,5_14,11146.377
909,2070,Zero_migration,5_14,6173.236
909,2070,Medium_variant,6_9,3141.429
909,2070,Medium_variant,6_10,3933.208
909,2070,Medium_variant,6_11,4727.644
909,2070,Medium_variant,6_12,5524.771
909,2070,Medium_variant,7_10,3151.513
909,2070,Medium_variant,7_12,4743.076
909,2070,Medium_variant,11_16,4806.105
909,2070,Medium_variant,11_17,5615.603
909,2070,Medium_variant,11_18,6426.916
909,2070,Medium_variant,12_14,2399.363
909,2070,Medium_variant,12_16,4011.669
909,2070,Medium_variant,12_17,4821.167
909,2070,Medium_variant,12_18,5632.48
909,2070,Medium_variant,13_17,4024.04
909,2070,Medium_variant,13_18,4835.353
909,2070,Medium_variant,13_19,5648.156
909,2070,Constant_fertility,15plus,57809.887
909,2070,Constant_mortality,15plus,47985.456
909,2070,High_variant,15plus,59499.217
909,2070,Instant_replacement,15plus,51585.51
909,2070,Low_variant,15plus,45618.945
909,2070,Medium_variant,15plus,52326.59
909,2070,No_change,15plus,53213.162
909,2070,Zero_migration,15plus,42428.972
909,2070,Medium_variant,15_17,2421.804
909,2070,Constant_fertility,15_24,10653.375
909,2070,Constant_mortality,15_24,7912.028
909,2070,High_variant,15_24,10906.754
909,2070,Instant_replacement,15_24,8089.878
909,2070,Low_variant,15_24,5715.78
909,2070,Medium_variant,15_24,8123.018
909,2070,No_change,15_24,10320.886
909,2070,Zero_migration,15_24,6325.487
909,2070,Constant_fertility,15_49,33512.276
909,2070,Constant_mortality,15_49,27414.752
909,2070,High_variant,15_49,35003.385
909,2070,Instant_replacement,15_49,27653.357
909,2070,Low_variant,15_49,21806.443
909,2070,Medium_variant,15_49,28172.423
909,2070,No_change,15_49,32507.193
909,2070,Zero_migration,15_49,21884.143
909,2070,Constant_fertility,15_59,41125.853
909,2070,Constant_mortality,15_59,34547.922
909,2070,High_variant,15_59,42815.183
909,2070,Instant_replacement,15_59,34901.46
909,2070,Low_variant,15_59,28934.911
909,2070,Medium_variant,15_59,35642.556
909,2070,No_change,15_59,39775.607
909,2070,Zero_migration,15_59,27924.05
909,2070,Constant_fertility,15_64,44509.638
909,2070,Constant_mortality,15_64,37700.47
909,2070,High_variant,15_64,46198.968
909,2070,Instant_replacement,15_64,38285.251
909,2070,Low_variant,15_64,32318.696
909,2070,Medium_variant,15_64,39026.341
909,2070,No_change,15_64,42928.158
909,2070,Zero_migration,15_64,30723.876
909,2070,Medium_variant,16plus,51521.636
909,2070,Medium_variant,17plus,50714.284
909,2070,Medium_variant,18plus,49904.786
909,2070,Medium_variant,18_23,4885.528
909,2070,Constant_fertility,20plus,52366.731
909,2070,Constant_mortality,20plus,44047.57
909,2070,High_variant,20plus,53933.358
909,2070,Instant_replacement,20plus,47529.996
909,2070,Low_variant,20plus,42857.23
909,2070,Medium_variant,20plus,48280.67
909,2070,No_change,20plus,47947.372
909,2070,Zero_migration,20plus,39272.683
909,2070,Constant_fertility,20_64,39066.482
909,2070,Constant_mortality,20_64,33762.584
909,2070,High_variant,20_64,40633.109
909,2070,Instant_replacement,20_64,34229.737
909,2070,Low_variant,20_64,29556.981
909,2070,Medium_variant,20_64,34980.421
909,2070,No_change,20_64,37662.368
909,2070,Zero_migration,20_64,27567.587
909,2070,Constant_fertility,20_69,42047.761
909,2070,Constant_mortality,20_69,36466.344
909,2070,High_variant,20_69,43614.388
909,2070,Instant_replacement,20_69,37211.018
909,2070,Low_variant,20_69,32538.26
909,2070,Medium_variant,20_69,37961.7
909,2070,No_change,20_69,40366.133
909,2070,Zero_migration,20_69,30044.432
909,2070,Medium_variant,21plus,47466.546
909,2070,Constant_fertility,25plus,47156.512
909,2070,Constant_mortality,25plus,40073.428
909,2070,High_variant,25plus,48592.463
909,2070,Instant_replacement,25plus,43495.632
909,2070,Low_variant,25plus,39903.165
909,2070,Medium_variant,25plus,44203.572
909,2070,No_change,25plus,42892.276
909,2070,Zero_migration,25plus,36103.485
909,2070,Constant_fertility,25_49,22858.901
909,2070,Constant_mortality,25_49,19502.724
909,2070,High_variant,25_49,24096.631
909,2070,Instant_replacement,25_49,19563.479
909,2070,Low_variant,25_49,16090.663
909,2070,Medium_variant,25_49,20049.405
909,2070,No_change,25_49,22186.307
909,2070,Zero_migration,25_49,15558.656
909,2070,Constant_fertility,25_64,33856.263
909,2070,Constant_mortality,25_64,29788.442
909,2070,High_variant,25_64,35292.214
909,2070,Instant_replacement,25_64,30195.373
909,2070,Low_variant,25_64,26602.916
909,2070,Medium_variant,25_64,30903.323
909,2070,No_change,25_64,32607.272
909,2070,Zero_migration,25_64,24398.389
909,2070,Constant_fertility,25_69,36837.542
909,2070,Constant_mortality,25_69,32492.202
909,2070,High_variant,25_69,38273.493
909,2070,Instant_replacement,25_69,33176.654
909,2070,Low_variant,25_69,29584.195
909,2070,Medium_variant,25_69,33884.602
909,2070,No_change,25_69,35311.037
909,2070,Zero_migration,25_69,26875.234
909,2070,Constant_fertility,50plus,24297.611
909,2070,Constant_mortality,50plus,20570.704
909,2070,High_variant,50plus,24495.832
909,2070,Instant_replacement,50plus,23932.153
909,2070,Low_variant,50plus,23812.502
909,2070,Medium_variant,50plus,24154.167
909,2070,No_change,50plus,20705.969
909,2070,Zero_migration,50plus,20544.829
909,2070,Constant_fertility,60plus,16684.034
909,2070,Constant_mortality,60plus,13437.534
909,2070,High_variant,60plus,16684.034
909,2070,Instant_replacement,60plus,16684.05
909,2070,Low_variant,60plus,16684.034
909,2070,Medium_variant,60plus,16684.034
909,2070,No_change,60plus,13437.555
909,2070,Zero_migration,60plus,14504.922
909,2070,Constant_fertility,65plus,13300.249
909,2070,Constant_mortality,65plus,10284.986
909,2070,High_variant,65plus,13300.249
909,2070,Instant_replacement,65plus,13300.259
909,2070,Low_variant,65plus,13300.249
909,2070,Medium_variant,65plus,13300.249
909,2070,No_change,65plus,10285.004
909,2070,Zero_migration,65plus,11705.096
909,2070,Constant_fertility,70plus,10318.97
909,2070,Constant_mortality,70plus,7581.226
909,2070,High_variant,70plus,10318.97
909,2070,Instant_replacement,70plus,10318.978
909,2070,Low_variant,70plus,10318.97
909,2070,Medium_variant,70plus,10318.97
909,2070,No_change,70plus,7581.239
909,2070,Zero_migration,70plus,9228.251
909,2070,Constant_fertility,75plus,7591.939
909,2070,Constant_mortality,75plus,5198.928
909,2070,High_variant,75plus,7591.939
909,2070,Instant_replacement,75plus,7591.946
909,2070,Low_variant,75plus,7591.939
909,2070,Medium_variant,75plus,7591.939
909,2070,No_change,75plus,5198.937
909,2070,Zero_migration,75plus,6913.04
909,2070,Constant_fertility,80plus,5088.927
909,2070,Constant_mortality,80plus,3130.741
909,2070,High_variant,80plus,5088.927
909,2070,Instant_replacement,80plus,5088.932
909,2070,Low_variant,80plus,5088.927
909,2070,Medium_variant,80plus,5088.927
909,2070,No_change,80plus,3130.748
909,2070,Zero_migration,80plus,4718.119
909,2070,Constant_fertility,85plus,2980.893
909,2070,Constant_mortality,85plus,1548.045
909,2070,High_variant,85plus,2980.893
909,2070,Instant_replacement,85plus,2980.897
909,2070,Low_variant,85plus,2980.893
909,2070,Medium_variant,85plus,2980.893
909,2070,No_change,85plus,1548.049
909,2070,Zero_migration,85plus,2815.236
909,2070,Constant_fertility,90plus,1415.165
909,2070,Constant_mortality,90plus,558.108
909,2070,High_variant,90plus,1415.165
909,2070,Instant_replacement,90plus,1415.167
909,2070,Low_variant,90plus,1415.165
909,2070,Medium_variant,90plus,1415.165
909,2070,No_change,90plus,558.111
909,2070,Zero_migration,90plus,1360.737
909,2075,Constant_fertility,total,79952.554
909,2075,Constant_mortality,total,60186.075
909,2075,High_variant,total,80690.221
909,2075,Instant_replacement,total,65543.383
909,2075,Low_variant,total,52792.29
909,2075,Medium_variant,total,65637.333
909,2075,No_change,total,73594.851
909,2075,Zero_migration,total,51905.822
909,2075,Medium_variant,0_1,1551.137
909,2075,Constant_fertility,0_4,6670.444
909,2075,Constant_mortality,0_4,3735.137
909,2075,High_variant,0_4,6109.775
909,2075,Instant_replacement,0_4,4119.745
909,2075,Low_variant,0_4,2223.347
909,2075,Medium_variant,0_4,3885.287
909,2075,No_change,0_4,6311.733
909,2075,Zero_migration,0_4,2985.788
909,2075,Constant_fertility,0_14,18962.767
909,2075,Constant_mortality,0_14,11354.998
909,2075,High_variant,0_14,17956.238
909,2075,Instant_replacement,0_14,12321.463
909,2075,Low_variant,0_14,7036.423
909,2075,Medium_variant,0_14,11785.999
909,2075,No_change,0_14,18022.941
909,2075,Zero_migration,0_14,9057.271
909,2075,Medium_variant,0_17,14207.173
909,2075,Constant_fertility,0_19,24700.461
909,2075,Constant_mortality,0_19,15279.577
909,2075,High_variant,0_19,23744.123
909,2075,Instant_replacement,0_19,16440.093
909,2075,Low_variant,0_19,9670.947
909,2075,Medium_variant,0_19,15835.709
909,2075,No_change,0_19,23537.011
909,2075,Zero_migration,0_19,12167.211
909,2075,Constant_fertility,0_24,30207.154
909,2075,Constant_mortality,0_24,19272.511
909,2075,High_variant,0_24,29375.035
909,2075,Instant_replacement,0_24,20564.117
909,2075,Low_variant,0_24,12501.634
909,2075,Medium_variant,0_24,19948.796
909,2075,No_change,0_24,28847.674
909,2075,Zero_migration,0_24,15317.912
909,2075,Medium_variant,3_4,1557.281
909,2075,Medium_variant,3_5,2338.067
909,2075,Medium_variant,3_6,3120.516
909,2075,Medium_variant,4_5,1560.083
909,2075,Medium_variant,4_6,2342.532
909,2075,Medium_variant,5_10,4712.783
909,2075,Medium_variant,5_11,5505.734
909,2075,Constant_fertility,5_14,12292.323
909,2075,Constant_mortality,5_14,7619.861
909,2075,High_variant,5_14,11846.463
909,2075,Instant_replacement,5_14,8201.718
909,2075,Low_variant,5_14,4813.076
909,2075,Medium_variant,5_14,7900.712
909,2075,No_change,5_14,11711.208
909,2075,Zero_migration,5_14,6071.483
909,2075,Medium_variant,6_9,3141.37
909,2075,Medium_variant,6_10,3931.997
909,2075,Medium_variant,6_11,4724.948
909,2075,Medium_variant,6_12,5520.425
909,2075,Medium_variant,7_10,3149.548
909,2075,Medium_variant,7_12,4737.976
909,2075,Medium_variant,11_16,4799.146
909,2075,Medium_variant,11_17,5609.103
909,2075,Medium_variant,11_18,6421.959
909,2075,Medium_variant,12_14,2394.978
909,2075,Medium_variant,12_16,4006.195
909,2075,Medium_variant,12_17,4816.152
909,2075,Medium_variant,12_18,5629.008
909,2075,Medium_variant,13_17,4020.675
909,2075,Medium_variant,13_18,4833.531
909,2075,Medium_variant,13_19,5649.211
909,2075,Constant_fertility,15plus,60989.787
909,2075,Constant_mortality,15plus,48831.077
909,2075,High_variant,15plus,62733.983
909,2075,Instant_replacement,15plus,53221.92
909,2075,Low_variant,15plus,45755.867
909,2075,Medium_variant,15plus,53851.334
909,2075,No_change,15plus,55571.91
909,2075,Zero_migration,15plus,42848.551
909,2075,Medium_variant,15_17,2421.174
909,2075,Constant_fertility,15_24,11244.387
909,2075,Constant_mortality,15_24,7917.513
909,2075,High_variant,15_24,11418.797
909,2075,Instant_replacement,15_24,8242.654
909,2075,Low_variant,15_24,5465.211
909,2075,Medium_variant,15_24,8162.797
909,2075,No_change,15_24,10824.733
909,2075,Zero_migration,15_24,6260.641
909,2075,Constant_fertility,15_49,35235.778
909,2075,Constant_mortality,15_49,27618.987
