agebroad,gender,population,global,variant,year
0_14,female,494112.336,900,estimates,1956
0_17,female,569061.594,900,estimates,1956
0_19,female,618790.068,900,estimates,1956
0_24,female,734024.15,900,estimates,1956
3_4,female,75850.543,900,estimates,1956
3_5,female,111127.414,900,estimates,1956
3_6,female,144742.952,900,estimates,1956
4_5,female,72295.964,900,estimates,1956
4_6,female,105911.502,900,estimates,1956
5_14,female,291777.92,900,estimates,1956
5_10,female,188866.073,900,estimates,1956
5_11,female,215833.645,900,estimates,1956
6_9,female,125514.637,900,estimates,1956
6_10,female,153589.202,900,estimates,1956
6_11,female,180556.774,900,estimates,1956
6_12,female,206455.692,900,estimates,1956
7_10,female,119973.664,900,estimates,1956
7_12,female,172840.154,900,estimates,1956
11_16,female,152760.695,900,estimates,1956
11_17,female,177861.105,900,estimates,1956
11_18,female,202923.082,900,estimates,1956
12_14,female,75944.275,900,estimates,1956
12_16,female,125793.123,900,estimates,1956
12_17,female,150893.533,900,estimates,1956
12_18,female,175955.51,900,estimates,1956
13_17,female,124994.615,900,estimates,1956
13_18,female,150056.592,900,estimates,1956
13_19,female,174723.089,900,estimates,1956
15_17,female,74949.258,900,estimates,1956
18_23,female,142762.204,900,estimates,1956
15_24,female,239911.814,900,estimates,1956
15_49,female,674962.762,900,estimates,1956
15_59,female,788489.747,900,estimates,1956
15_64,female,830005.143,900,estimates,1956
20_64,female,705327.411,900,estimates,1956
20_69,female,738125.605,900,estimates,1956
25_49,female,435050.948,900,estimates,1956
25_64,female,590093.329,900,estimates,1956
25_69,female,622891.523,900,estimates,1956
15plus,female,910869.384,900,estimates,1956
16plus,female,885969.369,900,estimates,1956
17plus,female,861020.536,900,estimates,1956
18plus,female,835920.126,900,estimates,1956
20plus,female,786191.652,900,estimates,1956
21plus,female,762141.096,900,estimates,1956
25plus,female,670957.57,900,estimates,1956
50plus,female,235906.622,900,estimates,1956
60plus,female,122379.637,900,estimates,1956
65plus,female,80864.241,900,estimates,1956
70plus,female,48066.047,900,estimates,1956
75plus,female,24766.513,900,estimates,1956
80plus,female,10595.731,900,estimates,1956
85plus,female,3418.436,900,estimates,1956
90plus,female,838.728,900,estimates,1956
total,female,1404981.72,900,estimates,1956
0,male,46092.439,900,estimates,1956
0_1,male,89890.914,900,estimates,1956
0_4,male,211462.159,900,estimates,1956
0_14,male,515530.759,900,estimates,1956
0_17,male,593936.064,900,estimates,1956
0_19,male,645791.198,900,estimates,1956
0_24,male,765194.986,900,estimates,1956
3_4,male,79026.646,900,estimates,1956
3_5,male,115699.203,900,estimates,1956
3_6,male,150617.559,900,estimates,1956
4_5,male,75205.566,900,estimates,1956
4_6,male,110123.922,900,estimates,1956
5_14,male,304068.6,900,estimates,1956
5_10,male,196323.673,900,estimates,1956
5_11,male,224478.099,900,estimates,1956
6_9,male,130403.338,900,estimates,1956
6_10,male,159651.116,900,estimates,1956
6_11,male,187805.542,900,estimates,1956
6_12,male,214916.434,900,estimates,1956
7_10,male,124732.76,900,estimates,1956
7_12,male,179998.078,900,estimates,1956
11_16,male,159922.858,900,estimates,1956
11_17,male,186150.232,900,estimates,1956
11_18,male,212302.433,900,estimates,1956
12_14,male,79590.501,900,estimates,1956
12_16,male,131768.432,900,estimates,1956
12_17,male,157995.806,900,estimates,1956
12_18,male,184148.007,900,estimates,1956
13_17,male,130884.914,900,estimates,1956
13_18,male,157037.115,900,estimates,1956
13_19,male,182740.048,900,estimates,1956
15_17,male,78405.305,900,estimates,1956
18_23,male,148333.129,900,estimates,1956
15_24,male,249664.227,900,estimates,1956
15_49,male,682231.35,900,estimates,1956
15_59,male,788882.644,900,estimates,1956
15_64,male,825175.468,900,estimates,1956
20_64,male,694915.029,900,estimates,1956
20_69,male,721885.694,900,estimates,1956
25_49,male,432567.123,900,estimates,1956
25_64,male,575511.241,900,estimates,1956
25_69,male,602481.906,900,estimates,1956
15plus,male,886733.669,900,estimates,1956
16plus,male,860655.68,900,estimates,1956
17plus,male,834555.738,900,estimates,1956
18plus,male,808328.364,900,estimates,1956
20plus,male,756473.23,900,estimates,1956
21plus,male,731451.234,900,estimates,1956
25plus,male,637069.442,900,estimates,1956
50plus,male,204502.319,900,estimates,1956
60plus,male,97851.025,900,estimates,1956
65plus,male,61558.201,900,estimates,1956
70plus,male,34587.536,900,estimates,1956
75plus,male,16819.573,900,estimates,1956
80plus,male,6656.582,900,estimates,1956
85plus,male,1918.849,900,estimates,1956
90plus,male,404.109,900,estimates,1956
total,male,1402264.428,900,estimates,1956
0,female,44812.895,900,estimates,1957
0_1,female,84536.178,900,estimates,1957
0_4,female,204975.204,900,estimates,1957
0_14,female,507509.804,900,estimates,1957
0_17,female,581927.254,900,estimates,1957
0_19,female,631870.959,900,estimates,1957
0_24,female,748975.093,900,estimates,1957
3_4,female,78563.286,900,estimates,1957
3_5,female,115282.211,900,estimates,1957
3_6,female,150341.558,900,estimates,1957
4_5,female,75138.289,900,estimates,1957
4_6,female,110197.636,900,estimates,1957
5_14,female,302534.6,900,estimates,1957
5_10,female,196795.75,900,estimates,1957
5_11,female,224789.106,900,estimates,1957
6_9,female,130906.944,900,estimates,1957
6_10,female,160076.825,900,estimates,1957
6_11,female,188070.181,900,estimates,1957
6_12,female,214955.232,900,estimates,1957
7_10,female,125017.478,900,estimates,1957
7_12,female,179895.885,900,estimates,1957
11_16,female,155311.409,900,estimates,1957
11_17,female,180156.3,900,estimates,1957
11_18,female,205149.142,900,estimates,1957
12_14,female,77745.494,900,estimates,1957
12_16,female,127318.053,900,estimates,1957
12_17,female,152162.944,900,estimates,1957
12_18,female,177155.786,900,estimates,1957
13_17,female,125277.893,900,estimates,1957
13_18,female,150270.735,900,estimates,1957
13_19,female,175221.598,900,estimates,1957
15_17,female,74417.45,900,estimates,1957
18_23,female,144662.986,900,estimates,1957
15_24,female,241465.289,900,estimates,1957
15_49,female,681942.251,900,estimates,1957
15_59,female,797734.512,900,estimates,1957
15_64,female,840047.19,900,estimates,1957
20_64,female,715686.035,900,estimates,1957
20_69,female,748765.973,900,estimates,1957
25_49,female,440476.962,900,estimates,1957
25_64,female,598581.901,900,estimates,1957
25_69,female,631661.839,900,estimates,1957
15plus,female,922458.466,900,estimates,1957
16plus,female,897682.905,900,estimates,1957
17plus,female,872885.907,900,estimates,1957
18plus,female,848041.016,900,estimates,1957
20plus,female,798097.311,900,estimates,1957
21plus,female,773544.839,900,estimates,1957
25plus,female,680993.177,900,estimates,1957
50plus,female,240516.215,900,estimates,1957
60plus,female,124723.954,900,estimates,1957
65plus,female,82411.276,900,estimates,1957
70plus,female,49331.338,900,estimates,1957
75plus,female,25571.59,900,estimates,1957
80plus,female,11068.425,900,estimates,1957
85plus,female,3688.47,900,estimates,1957
90plus,female,895.691,900,estimates,1957
total,female,1429968.27,900,estimates,1957
0,male,46730.523,900,estimates,1957
0_1,male,88307.402,900,estimates,1957
0_4,male,214248.171,900,estimates,1957
0_14,male,529380.96,900,estimates,1957
0_17,male,607249.47,900,estimates,1957
0_19,male,659324.895,900,estimates,1957
0_24,male,780868.665,900,estimates,1957
3_4,male,82059.764,900,estimates,1957
3_5,male,120313.336,900,estimates,1957
3_6,male,156792.798,900,estimates,1957
4_5,male,78342.867,900,estimates,1957
4_6,male,114822.329,900,estimates,1957
5_14,male,315132.789,900,estimates,1957
5_10,male,204645.654,900,estimates,1957
5_11,male,233804.5,900,estimates,1957
6_9,male,136062.628,900,estimates,1957
6_10,male,166392.082,900,estimates,1957
6_11,male,195550.928,900,estimates,1957
6_12,male,223613.295,900,estimates,1957
7_10,male,129912.62,900,estimates,1957
7_12,male,187133.833,900,estimates,1957
11_16,male,162394.972,900,estimates,1957
11_17,male,188355.645,900,estimates,1957
11_18,male,214433.149,900,estimates,1957
12_14,male,81328.289,900,estimates,1957
12_16,male,133236.126,900,estimates,1957
12_17,male,159196.799,900,estimates,1957
12_18,male,185274.303,900,estimates,1957
13_17,male,131134.432,900,estimates,1957
13_18,male,157211.936,900,estimates,1957
13_19,male,183209.857,900,estimates,1957
15_17,male,77868.51,900,estimates,1957
18_23,male,150464.525,900,estimates,1957
15_24,male,251487.705,900,estimates,1957
15_49,male,690281.627,900,estimates,1957
15_59,male,798886.357,900,estimates,1957
15_64,male,835786.632,900,estimates,1957
20_64,male,705842.697,900,estimates,1957
20_69,male,732983.84,900,estimates,1957
25_49,male,438793.922,900,estimates,1957
25_64,male,584298.927,900,estimates,1957
25_69,male,611440.07,900,estimates,1957
15plus,male,898313.68,900,estimates,1957
16plus,male,872351.382,900,estimates,1957
17plus,male,846405.843,900,estimates,1957
18plus,male,820445.17,900,estimates,1957
20plus,male,768369.745,900,estimates,1957
21plus,male,742815.641,900,estimates,1957
25plus,male,646825.975,900,estimates,1957
50plus,male,208032.053,900,estimates,1957
60plus,male,99427.323,900,estimates,1957
65plus,male,62527.048,900,estimates,1957
70plus,male,35385.905,900,estimates,1957
75plus,male,17294.785,900,estimates,1957
80plus,male,6978.443,900,estimates,1957
85plus,male,2092.709,900,estimates,1957
90plus,male,439.194,900,estimates,1957
total,male,1427694.64,900,estimates,1957
0,female,45508.509,900,estimates,1958
0_1,female,84463.898,900,estimates,1958
0_4,female,206418.94,900,estimates,1958
0_14,female,520923.134,900,estimates,1958
0_17,female,595303.451,900,estimates,1958
0_19,female,644971.165,900,estimates,1958
0_24,female,764156.559,900,estimates,1958
3_4,female,80808.157,900,estimates,1958
3_5,female,118854.595,900,estimates,1958
3_6,female,155309.818,900,estimates,1958
4_5,female,77674.758,900,estimates,1958
4_6,female,114129.981,900,estimates,1958
5_14,female,314504.194,900,estimates,1958
5_10,female,204908.189,900,estimates,1958
5_11,female,234009.691,900,estimates,1958
6_9,female,136466.995,900,estimates,1958
6_10,female,166861.751,900,estimates,1958
6_11,female,195963.253,900,estimates,1958
6_12,female,223900.012,900,estimates,1958
7_10,female,130406.528,900,estimates,1958
7_12,female,187444.789,900,estimates,1958
11_16,female,159260.811,900,estimates,1958
11_17,female,183976.322,900,estimates,1958
11_18,female,208738.28,900,estimates,1958
12_14,female,80494.503,900,estimates,1958
12_16,female,130159.309,900,estimates,1958
12_17,female,154874.82,900,estimates,1958
12_18,female,179636.778,900,estimates,1958
13_17,female,126938.061,900,estimates,1958
13_18,female,151700.019,900,estimates,1958
13_19,female,176605.775,900,estimates,1958
15_17,female,74380.317,900,estimates,1958
18_23,female,146111.666,900,estimates,1958
15_24,female,243233.425,900,estimates,1958
15_49,female,689429.399,900,estimates,1958
15_59,female,807662.287,900,estimates,1958
15_64,female,850961.843,900,estimates,1958
20_64,female,726913.812,900,estimates,1958
20_69,female,760337.869,900,estimates,1958
25_49,female,446195.974,900,estimates,1958
25_64,female,607728.418,900,estimates,1958
25_69,female,641152.475,900,estimates,1958
15plus,female,934799.527,900,estimates,1958
16plus,female,909825.468,900,estimates,1958
17plus,female,885134.721,900,estimates,1958
18plus,female,860419.21,900,estimates,1958
20plus,female,810751.496,900,estimates,1958
21plus,female,785891.614,900,estimates,1958
25plus,female,691566.102,900,estimates,1958
50plus,female,245370.128,900,estimates,1958
60plus,female,127137.24,900,estimates,1958
65plus,female,83837.684,900,estimates,1958
70plus,female,50413.627,900,estimates,1958
75plus,female,26168.628,900,estimates,1958
80plus,female,11346.393,900,estimates,1958
85plus,female,3845.692,900,estimates,1958
90plus,female,923.461,900,estimates,1958
total,female,1455722.661,900,estimates,1958
0,male,47467.458,900,estimates,1958
0_1,male,88080.361,900,estimates,1958
0_4,male,215594.905,900,estimates,1958
0_14,male,543215.413,900,estimates,1958
0_17,male,621075.732,900,estimates,1958
0_19,male,672871.72,900,estimates,1958
0_24,male,796687.52,900,estimates,1958
3_4,male,84576.323,900,estimates,1958
3_5,male,124303.821,900,estimates,1958
3_6,male,162317.549,900,estimates,1958
4_5,male,81169.39,900,estimates,1958
4_6,male,119183.118,900,estimates,1958
5_14,male,327620.508,900,estimates,1958
5_10,male,213353.923,900,estimates,1958
5_11,male,243607.168,900,estimates,1958
6_9,male,142057.993,900,estimates,1958
6_10,male,173626.425,900,estimates,1958
6_11,male,203879.67,900,estimates,1958
6_12,male,232976.519,900,estimates,1958
7_10,male,135612.697,900,estimates,1958
7_12,male,194962.791,900,estimates,1958
11_16,male,166289.5,900,estimates,1958
11_17,male,192126.904,900,estimates,1958
11_18,male,217972.028,900,estimates,1958
12_14,male,84013.34,900,estimates,1958
12_16,male,136036.255,900,estimates,1958
12_17,male,161873.659,900,estimates,1958
12_18,male,187718.783,900,estimates,1958
13_17,male,132776.81,900,estimates,1958
13_18,male,158621.934,900,estimates,1958
13_19,male,184572.798,900,estimates,1958
15_17,male,77860.319,900,estimates,1958
18_23,male,152036.661,900,estimates,1958
15_24,male,253472.107,900,estimates,1958
15_49,male,699008.804,900,estimates,1958
15_59,male,809760.712,900,estimates,1958
15_64,male,847423.481,900,estimates,1958
20_64,male,717767.174,900,estimates,1958
20_69,male,745114.31,900,estimates,1958
25_49,male,445536.697,900,estimates,1958
25_64,male,593951.374,900,estimates,1958
25_69,male,621298.51,900,estimates,1958
15plus,male,910713.322,900,estimates,1958
16plus,male,884547.39,900,estimates,1958
17plus,male,858690.407,900,estimates,1958
18plus,male,832853.003,900,estimates,1958
20plus,male,781057.015,900,estimates,1958
21plus,male,755190.572,900,estimates,1958
25plus,male,657241.215,900,estimates,1958
50plus,male,211704.518,900,estimates,1958
60plus,male,100952.61,900,estimates,1958
65plus,male,63289.841,900,estimates,1958
70plus,male,35942.705,900,estimates,1958
75plus,male,17541.991,900,estimates,1958
80plus,male,7126.514,900,estimates,1958
85plus,male,2182.142,900,estimates,1958
90plus,male,458.407,900,estimates,1958
total,male,1453928.735,900,estimates,1958
0,female,46284.426,900,estimates,1959
0_1,female,84809.002,900,estimates,1959
0_4,female,208018.729,900,estimates,1959
0_14,female,534553.426,900,estimates,1959
0_17,female,609707.681,900,estimates,1959
0_19,female,659019.39,900,estimates,1959
0_24,female,779895.417,900,estimates,1959
3_4,female,81459.14,900,estimates,1959
3_5,female,120564.569,900,estimates,1959
3_6,female,158232.284,900,estimates,1959
4_5,female,79580.227,900,estimates,1959
4_6,female,117247.942,900,estimates,1959
5_14,female,326534.697,900,estimates,1959
5_10,female,212547.431,900,estimates,1959
5_11,female,242856.41,900,estimates,1959
6_9,female,141733.338,900,estimates,1959
6_10,female,173442.002,900,estimates,1959
6_11,female,203750.981,900,estimates,1959
6_12,female,232782.87,900,estimates,1959
7_10,female,135774.287,900,estimates,1959
7_12,female,195115.155,900,estimates,1959
11_16,female,164536.207,900,estimates,1959
11_17,female,189141.521,900,estimates,1959
11_18,female,213774.923,900,estimates,1959
12_14,female,83678.287,900,estimates,1959
12_16,female,134227.228,900,estimates,1959
12_17,female,158832.542,900,estimates,1959
12_18,female,183465.944,900,estimates,1959
13_17,female,129800.653,900,estimates,1959
13_18,female,154434.055,900,estimates,1959
13_19,female,179112.362,900,estimates,1959
15_17,female,75154.255,900,estimates,1959
18_23,female,147000.037,900,estimates,1959
15_24,female,245341.991,900,estimates,1959
15_49,female,697333.613,900,estimates,1959
15_59,female,818108.776,900,estimates,1959
15_64,female,862507.397,900,estimates,1959
20_64,female,738041.433,900,estimates,1959
20_69,female,771946.57,900,estimates,1959
25_49,female,451991.622,900,estimates,1959
25_64,female,617165.406,900,estimates,1959
25_69,female,651070.543,900,estimates,1959
15plus,female,947682.164,900,estimates,1959
16plus,female,922023.679,900,estimates,1959
