agebroad,gender,percentagetotalpopulation,global,variant,year
15_17,female,5.311,900,estimates,1956
18_23,female,10.136,900,estimates,1956
15_24,female,17.026,900,estimates,1956
15_49,female,48.056,900,estimates,1956
15_59,female,56.162,900,estimates,1956
15_64,female,59.114,900,estimates,1956
20_64,female,50.276,900,estimates,1956
20_69,female,52.609,900,estimates,1956
25_49,female,31.03,900,estimates,1956
25_64,female,42.088,900,estimates,1956
25_69,female,44.422,900,estimates,1956
15plus,female,64.855,900,estimates,1956
16plus,female,63.091,900,estimates,1956
17plus,female,61.323,900,estimates,1956
18plus,female,59.544,900,estimates,1956
20plus,female,56.017,900,estimates,1956
21plus,female,54.31,900,estimates,1956
25plus,female,47.83,900,estimates,1956
50plus,female,16.8,900,estimates,1956
60plus,female,8.693,900,estimates,1956
65plus,female,5.742,900,estimates,1956
70plus,female,3.408,900,estimates,1956
75plus,female,1.753,900,estimates,1956
80plus,female,0.748,900,estimates,1956
85plus,female,0.242,900,estimates,1956
90plus,female,0.06,900,estimates,1956
total,female,100,900,estimates,1956
"Region, subregion, country or area *",male,WORLD,900,estimates,1956
0_1,male,6.425,900,estimates,1956
0_4,male,15.102,900,estimates,1956
0_14,male,36.711,900,estimates,1956
0_17,male,42.278,900,estimates,1956
0_19,male,45.962,900,estimates,1956
0_24,male,54.452,900,estimates,1956
3_4,male,5.638,900,estimates,1956
3_5,male,8.251,900,estimates,1956
3_6,male,10.737,900,estimates,1956
4_5,male,5.361,900,estimates,1956
4_6,male,7.847,900,estimates,1956
5_14,male,21.609,900,estimates,1956
5_10,male,13.964,900,estimates,1956
5_11,male,15.962,900,estimates,1956
6_9,male,9.274,900,estimates,1956
6_10,male,11.351,900,estimates,1956
6_11,male,13.349,900,estimates,1956
6_12,male,15.273,900,estimates,1956
7_10,male,8.865,900,estimates,1956
7_12,male,12.787,900,estimates,1956
11_16,male,11.349,900,estimates,1956
11_17,male,13.212,900,estimates,1956
11_18,male,15.07,900,estimates,1956
12_14,male,5.647,900,estimates,1956
12_16,male,9.35,900,estimates,1956
12_17,male,11.213,900,estimates,1956
12_18,male,13.071,900,estimates,1956
13_17,male,9.29,900,estimates,1956
13_18,male,11.148,900,estimates,1956
13_19,male,12.974,900,estimates,1956
15_17,male,5.566,900,estimates,1956
18_23,male,10.543,900,estimates,1956
15_24,male,17.741,900,estimates,1956
15_49,male,48.708,900,estimates,1956
15_59,male,56.325,900,estimates,1956
15_64,male,58.911,900,estimates,1956
20_64,male,49.66,900,estimates,1956
20_69,male,51.582,900,estimates,1956
25_49,male,30.967,900,estimates,1956
25_64,male,41.17,900,estimates,1956
25_69,male,43.092,900,estimates,1956
15plus,male,63.289,900,estimates,1956
16plus,male,61.438,900,estimates,1956
17plus,male,59.585,900,estimates,1956
18plus,male,57.722,900,estimates,1956
20plus,male,54.038,900,estimates,1956
21plus,male,52.26,900,estimates,1956
25plus,male,45.548,900,estimates,1956
50plus,male,14.581,900,estimates,1956
60plus,male,6.964,900,estimates,1956
65plus,male,4.378,900,estimates,1956
70plus,male,2.456,900,estimates,1956
75plus,male,1.191,900,estimates,1956
80plus,male,0.47,900,estimates,1956
85plus,male,0.136,900,estimates,1956
90plus,male,0.029,900,estimates,1956
total,male,100,900,estimates,1956
"Region, subregion, country or area *",female,WORLD,900,estimates,1957
0_1,female,5.924,900,estimates,1957
0_4,female,14.365,900,estimates,1957
0_14,female,35.471,900,estimates,1957
0_17,female,40.652,900,estimates,1957
0_19,female,44.131,900,estimates,1957
0_24,female,52.303,900,estimates,1957
3_4,female,5.504,900,estimates,1957
3_5,female,8.073,900,estimates,1957
3_6,female,10.524,900,estimates,1957
4_5,female,5.26,900,estimates,1957
4_6,female,7.711,900,estimates,1957
5_14,female,21.106,900,estimates,1957
5_10,female,13.743,900,estimates,1957
5_11,female,15.694,900,estimates,1957
6_9,female,9.141,900,estimates,1957
6_10,female,11.174,900,estimates,1957
6_11,female,13.124,900,estimates,1957
6_12,female,14.997,900,estimates,1957
7_10,female,8.723,900,estimates,1957
7_12,female,12.546,900,estimates,1957
11_16,female,10.814,900,estimates,1957
11_17,female,12.544,900,estimates,1957
11_18,female,14.284,900,estimates,1957
12_14,female,5.413,900,estimates,1957
12_16,female,8.863,900,estimates,1957
12_17,female,10.593,900,estimates,1957
12_18,female,12.334,900,estimates,1957
13_17,female,8.721,900,estimates,1957
13_18,female,10.462,900,estimates,1957
13_19,female,12.2,900,estimates,1957
15_17,female,5.181,900,estimates,1957
18_23,female,10.087,900,estimates,1957
15_24,female,16.831,900,estimates,1957
15_49,female,47.702,900,estimates,1957
15_59,female,55.824,900,estimates,1957
15_64,female,58.778,900,estimates,1957
20_64,female,50.119,900,estimates,1957
20_69,female,52.432,900,estimates,1957
25_49,female,30.871,900,estimates,1957
25_64,female,41.947,900,estimates,1957
25_69,female,44.26,900,estimates,1957
15plus,female,64.529,900,estimates,1957
16plus,female,62.804,900,estimates,1957
17plus,female,61.078,900,estimates,1957
18plus,female,59.348,900,estimates,1957
20plus,female,55.869,900,estimates,1957
21plus,female,54.158,900,estimates,1957
25plus,female,47.697,900,estimates,1957
50plus,female,16.827,900,estimates,1957
60plus,female,8.704,900,estimates,1957
65plus,female,5.75,900,estimates,1957
70plus,female,3.437,900,estimates,1957
75plus,female,1.778,900,estimates,1957
80plus,female,0.768,900,estimates,1957
85plus,female,0.256,900,estimates,1957
90plus,female,0.063,900,estimates,1957
total,female,100,900,estimates,1957
"Region, subregion, country or area *",male,WORLD,900,estimates,1957
0_1,male,6.19,900,estimates,1957
0_4,male,15.021,900,estimates,1957
0_14,male,37.029,900,estimates,1957
0_17,male,42.458,900,estimates,1957
0_19,male,46.092,900,estimates,1957
0_24,male,54.579,900,estimates,1957
3_4,male,5.753,900,estimates,1957
3_5,male,8.431,900,estimates,1957
3_6,male,10.984,900,estimates,1957
4_5,male,5.488,900,estimates,1957
4_6,male,8.041,900,estimates,1957
5_14,male,22.008,900,estimates,1957
5_10,male,14.305,900,estimates,1957
5_11,male,16.339,900,estimates,1957
6_9,male,9.51,900,estimates,1957
6_10,male,11.626,900,estimates,1957
6_11,male,13.66,900,estimates,1957
6_12,male,15.617,900,estimates,1957
7_10,male,9.074,900,estimates,1957
7_12,male,13.064,900,estimates,1957
11_16,male,11.321,900,estimates,1957
11_17,male,13.132,900,estimates,1957
11_18,male,14.952,900,estimates,1957
12_14,male,5.669,900,estimates,1957
12_16,male,9.288,900,estimates,1957
12_17,male,11.098,900,estimates,1957
12_18,male,12.918,900,estimates,1957
13_17,male,9.142,900,estimates,1957
13_18,male,10.961,900,estimates,1957
13_19,male,12.776,900,estimates,1957
15_17,male,5.429,900,estimates,1957
18_23,male,10.503,900,estimates,1957
15_24,male,17.549,900,estimates,1957
15_49,male,48.401,900,estimates,1957
15_59,male,56.02,900,estimates,1957
15_64,male,58.602,900,estimates,1957
20_64,male,49.539,900,estimates,1957
20_69,male,51.44,900,estimates,1957
25_49,male,30.852,900,estimates,1957
25_64,male,41.053,900,estimates,1957
25_69,male,42.954,900,estimates,1957
15plus,male,62.971,900,estimates,1957
16plus,male,61.161,900,estimates,1957
17plus,male,59.352,900,estimates,1957
18plus,male,57.542,900,estimates,1957
20plus,male,53.908,900,estimates,1957
21plus,male,52.124,900,estimates,1957
25plus,male,45.421,900,estimates,1957
50plus,male,14.569,900,estimates,1957
60plus,male,6.951,900,estimates,1957
65plus,male,4.369,900,estimates,1957
70plus,male,2.468,900,estimates,1957
75plus,male,1.203,900,estimates,1957
80plus,male,0.484,900,estimates,1957
85plus,male,0.145,900,estimates,1957
90plus,male,0.031,900,estimates,1957
total,male,100,900,estimates,1957
"Region, subregion, country or area *",female,WORLD,900,estimates,1958
0_1,female,5.808,900,estimates,1958
0_4,female,14.2,900,estimates,1958
0_14,female,35.766,900,estimates,1958
0_17,female,40.852,900,estimates,1958
0_19,female,44.25,900,estimates,1958
0_24,female,52.416,900,estimates,1958
3_4,female,5.562,900,estimates,1958
3_5,female,8.179,900,estimates,1958
3_6,female,10.684,900,estimates,1958
4_5,female,5.343,900,estimates,1958
4_6,female,7.848,900,estimates,1958
5_14,female,21.566,900,estimates,1958
5_10,female,14.066,900,estimates,1958
5_11,female,16.058,900,estimates,1958
6_9,female,9.367,900,estimates,1958
6_10,female,11.45,900,estimates,1958
6_11,female,13.442,900,estimates,1958
6_12,female,15.354,900,estimates,1958
7_10,female,8.944,900,estimates,1958
7_12,female,12.849,900,estimates,1958
11_16,female,10.896,900,estimates,1958
11_17,female,12.586,900,estimates,1958
11_18,female,14.28,900,estimates,1958
12_14,female,5.507,900,estimates,1958
12_16,female,8.903,900,estimates,1958
12_17,female,10.593,900,estimates,1958
12_18,female,12.287,900,estimates,1958
13_17,female,8.681,900,estimates,1958
13_18,female,10.375,900,estimates,1958
13_19,female,12.079,900,estimates,1958
15_17,female,5.086,900,estimates,1958
18_23,female,10.004,900,estimates,1958
15_24,female,16.65,900,estimates,1958
15_49,female,47.374,900,estimates,1958
15_59,female,55.518,900,estimates,1958
15_64,female,58.487,900,estimates,1958
20_64,female,50.003,900,estimates,1958
20_69,female,52.3,900,estimates,1958
25_49,female,30.724,900,estimates,1958
25_64,female,41.836,900,estimates,1958
25_69,female,44.134,900,estimates,1958
15plus,female,64.234,900,estimates,1958
16plus,female,62.526,900,estimates,1958
17plus,female,60.838,900,estimates,1958
18plus,female,59.148,900,estimates,1958
20plus,female,55.75,900,estimates,1958
21plus,female,54.049,900,estimates,1958
25plus,female,47.584,900,estimates,1958
50plus,female,16.86,900,estimates,1958
60plus,female,8.716,900,estimates,1958
65plus,female,5.748,900,estimates,1958
70plus,female,3.45,900,estimates,1958
75plus,female,1.786,900,estimates,1958
80plus,female,0.773,900,estimates,1958
85plus,female,0.262,900,estimates,1958
90plus,female,0.064,900,estimates,1958
total,female,100,900,estimates,1958
"Region, subregion, country or area *",male,WORLD,900,estimates,1958
0_1,male,6.055,900,estimates,1958
0_4,male,14.831,900,estimates,1958
0_14,male,37.311,900,estimates,1958
0_17,male,42.641,900,estimates,1958
0_19,male,46.19,900,estimates,1958
0_24,male,54.679,900,estimates,1958
3_4,male,5.823,900,estimates,1958
3_5,male,8.556,900,estimates,1958
3_6,male,11.169,900,estimates,1958
4_5,male,5.585,900,estimates,1958
4_6,male,8.199,900,estimates,1958
5_14,male,22.479,900,estimates,1958
5_10,male,14.653,900,estimates,1958
5_11,male,16.726,900,estimates,1958
6_9,male,9.756,900,estimates,1958
6_10,male,11.92,900,estimates,1958
6_11,male,13.993,900,estimates,1958
6_12,male,15.986,900,estimates,1958
7_10,male,9.307,900,estimates,1958
7_12,male,13.373,900,estimates,1958
11_16,male,11.388,900,estimates,1958
11_17,male,13.157,900,estimates,1958
11_18,male,14.927,900,estimates,1958
12_14,male,5.753,900,estimates,1958
12_16,male,9.315,900,estimates,1958
12_17,male,11.084,900,estimates,1958
12_18,male,12.855,900,estimates,1958
13_17,male,9.091,900,estimates,1958
13_18,male,10.861,900,estimates,1958
13_19,male,12.64,900,estimates,1958
15_17,male,5.331,900,estimates,1958
18_23,male,10.421,900,estimates,1958
15_24,male,17.368,900,estimates,1958
15_49,male,48.129,900,estimates,1958
15_59,male,55.758,900,estimates,1958
15_64,male,58.345,900,estimates,1958
20_64,male,49.466,900,estimates,1958
20_69,male,51.348,900,estimates,1958
25_49,male,30.761,900,estimates,1958
25_64,male,40.977,900,estimates,1958
25_69,male,42.86,900,estimates,1958
15plus,male,62.689,900,estimates,1958
16plus,male,60.898,900,estimates,1958
17plus,male,59.128,900,estimates,1958
18plus,male,57.359,900,estimates,1958
20plus,male,53.81,900,estimates,1958
21plus,male,52.036,900,estimates,1958
25plus,male,45.321,900,estimates,1958
50plus,male,14.56,900,estimates,1958
60plus,male,6.932,900,estimates,1958
65plus,male,4.344,900,estimates,1958
70plus,male,2.461,900,estimates,1958
75plus,male,1.198,900,estimates,1958
80plus,male,0.485,900,estimates,1958
85plus,male,0.148,900,estimates,1958
90plus,male,0.032,900,estimates,1958
total,male,100,900,estimates,1958
"Region, subregion, country or area *",female,WORLD,900,estimates,1959
0_1,female,5.722,900,estimates,1959
0_4,female,14.045,900,estimates,1959
0_14,female,36.046,900,estimates,1959
0_17,female,41.094,900,estimates,1959
0_19,female,44.407,900,estimates,1959
0_24,female,52.537,900,estimates,1959
3_4,female,5.504,900,estimates,1959
3_5,female,8.145,900,estimates,1959
3_6,female,10.688,900,estimates,1959
4_5,female,5.377,900,estimates,1959
4_6,female,7.92,900,estimates,1959
5_14,female,22.001,900,estimates,1959
5_10,female,14.337,900,estimates,1959
5_11,female,16.376,900,estimates,1959
6_9,female,9.56,900,estimates,1959
6_10,female,11.695,900,estimates,1959
6_11,female,13.734,900,estimates,1959
6_12,female,15.687,900,estimates,1959
7_10,female,9.152,900,estimates,1959
7_12,female,13.143,900,estimates,1959
11_16,female,11.059,900,estimates,1959
11_17,female,12.712,900,estimates,1959
11_18,female,14.367,900,estimates,1959
12_14,female,5.625,900,estimates,1959
12_16,female,9.02,900,estimates,1959
12_17,female,10.673,900,estimates,1959
12_18,female,12.328,900,estimates,1959
13_17,female,8.721,900,estimates,1959
13_18,female,10.375,900,estimates,1959
13_19,female,12.033,900,estimates,1959
15_17,female,5.048,900,estimates,1959
18_23,female,9.881,900,estimates,1959
15_24,female,16.491,900,estimates,1959
15_49,female,47.061,900,estimates,1959
15_59,female,55.228,900,estimates,1959
15_64,female,58.218,900,estimates,1959
20_64,female,49.857,900,estimates,1959
20_69,female,52.147,900,estimates,1959
25_49,female,30.57,900,estimates,1959
25_64,female,41.727,900,estimates,1959
25_69,female,44.017,900,estimates,1959
15plus,female,63.954,900,estimates,1959
16plus,female,62.23,900,estimates,1959
17plus,female,60.558,900,estimates,1959
18plus,female,58.906,900,estimates,1959
20plus,female,55.593,900,estimates,1959
21plus,female,53.926,900,estimates,1959
25plus,female,47.463,900,estimates,1959
50plus,female,16.893,900,estimates,1959
60plus,female,8.726,900,estimates,1959
65plus,female,5.736,900,estimates,1959
70plus,female,3.446,900,estimates,1959
75plus,female,1.78,900,estimates,1959
80plus,female,0.763,900,estimates,1959
85plus,female,0.257,900,estimates,1959
90plus,female,0.061,900,estimates,1959
total,female,100,900,estimates,1959
"Region, subregion, country or area *",male,WORLD,900,estimates,1959
0_1,male,5.955,900,estimates,1959
0_4,male,14.651,900,estimates,1959
0_14,male,37.585,900,estimates,1959
0_17,male,42.872,900,estimates,1959
0_19,male,46.333,900,estimates,1959
0_24,male,54.786,900,estimates,1959
3_4,male,5.755,900,estimates,1959
3_5,male,8.518,900,estimates,1959
3_6,male,11.175,900,estimates,1959
4_5,male,5.626,900,estimates,1959
4_6,male,8.283,900,estimates,1959
5_14,male,22.933,900,estimates,1959
5_10,male,14.955,900,estimates,1959
5_11,male,17.073,900,estimates,1959
6_9,male,9.973,900,estimates,1959
6_10,male,12.192,900,estimates,1959
6_11,male,14.31,900,estimates,1959
6_12,male,16.34,900,estimates,1959
7_10,male,9.535,900,estimates,1959
7_12,male,13.683,900,estimates,1959
11_16,male,11.535,900,estimates,1959
11_17,male,13.266,900,estimates,1959
11_18,male,14.996,900,estimates,1959
12_14,male,5.86,900,estimates,1959
12_16,male,9.417,900,estimates,1959
12_17,male,11.148,900,estimates,1959
12_18,male,12.878,900,estimates,1959
13_17,male,9.118,900,estimates,1959
13_18,male,10.848,900,estimates,1959
13_19,male,12.579,900,estimates,1959
15_17,male,5.288,900,estimates,1959
18_23,male,10.293,900,estimates,1959
15_24,male,17.201,900,estimates,1959
15_49,male,47.869,900,estimates,1959
15_59,male,55.51,900,estimates,1959
15_64,male,58.11,900,estimates,1959
20_64,male,49.362,900,estimates,1959
20_69,male,51.232,900,estimates,1959
25_49,male,30.668,900,estimates,1959
25_64,male,40.909,900,estimates,1959
25_69,male,42.78,900,estimates,1959
15plus,male,62.415,900,estimates,1959
16plus,male,60.611,900,estimates,1959
17plus,male,58.859,900,estimates,1959
18plus,male,57.128,900,estimates,1959
20plus,male,53.667,900,estimates,1959
21plus,male,51.929,900,estimates,1959
25plus,male,45.214,900,estimates,1959
50plus,male,14.546,900,estimates,1959
60plus,male,6.905,900,estimates,1959
65plus,male,4.305,900,estimates,1959
70plus,male,2.435,900,estimates,1959
75plus,male,1.177,900,estimates,1959
80plus,male,0.473,900,estimates,1959
85plus,male,0.143,900,estimates,1959
90plus,male,0.03,900,estimates,1959
total,male,100,900,estimates,1959
"Region, subregion, country or area *",female,WORLD,900,estimates,1960
0_1,female,5.689,900,estimates,1960
0_4,female,13.967,900,estimates,1960
0_14,female,36.307,900,estimates,1960
0_17,female,41.392,900,estimates,1960
0_19,female,44.627,900,estimates,1960
0_24,female,52.673,900,estimates,1960
3_4,female,5.469,900,estimates,1960
3_5,female,8.105,900,estimates,1960
3_6,female,10.661,900,estimates,1960
4_5,female,5.341,900,estimates,1960
4_6,female,7.897,900,estimates,1960
5_14,female,22.34,900,estimates,1960
5_10,female,14.509,900,estimates,1960
5_11,female,16.597,900,estimates,1960
6_9,female,9.687,900,estimates,1960
6_10,female,11.873,900,estimates,1960
6_11,female,13.962,900,estimates,1960
6_12,female,15.957,900,estimates,1960
7_10,female,9.317,900,estimates,1960
7_12,female,13.401,900,estimates,1960
11_16,female,11.28,900,estimates,1960
11_17,female,12.916,900,estimates,1960
11_18,female,14.533,900,estimates,1960
12_14,female,5.743,900,estimates,1960
12_16,female,9.192,900,estimates,1960
12_17,female,10.828,900,estimates,1960
